timestamp,SSID,RSSI,CH
2023-01-16 15:52:47.067099,AP-25,-56,12
2023-01-16 15:52:47.067314,AP-18,-73,12
2023-01-16 15:52:47.067492,AP-36,-81,12
2023-01-16 15:52:47.072361,AP-72,-81,12
2023-01-16 15:52:47.072575,pioneernuc,-83,1
2023-01-16 15:52:51.272059,AP-25,-55,12
2023-01-16 15:52:51.272217,AP-18,-74,12
2023-01-16 15:52:51.272358,AP-36,-80,12
2023-01-16 15:52:51.274994,AP-72,-80,12
2023-01-16 15:52:51.275274,pioneernuc,-83,1
2023-01-16 15:52:55.478284,AP-25,-56,12
2023-01-16 15:52:55.478483,AP-18,-74,12
2023-01-16 15:52:55.478699,AP-72,-81,12
2023-01-16 15:52:55.480788,AP-36,-82,12
2023-01-16 15:52:55.480990,pioneernuc,-84,1
2023-01-16 15:52:59.683894,AP-25,-55,12
2023-01-16 15:52:59.684069,AP-18,-74,12
2023-01-16 15:52:59.684263,pioneernuc,-81,1
2023-01-16 15:52:59.686321,AP-36,-81,12
2023-01-16 15:52:59.686521,AP-72,-82,12
2023-01-16 15:53:03.889045,AP-25,-55,12
2023-01-16 15:53:03.889235,AP-18,-74,12
2023-01-16 15:53:03.893123,AP-72,-81,12
2023-01-16 15:53:03.893320,pioneernuc,-82,1
2023-01-16 15:53:03.893503,AP-36,-82,12
2023-01-16 15:53:08.098214,AP-25,-55,12
2023-01-16 15:53:08.098365,AP-18,-74,12
2023-01-16 15:53:08.098505,AP-72,-80,12
2023-01-16 15:53:08.098960,pioneernuc,-81,1
2023-01-16 15:53:08.099168,AP-36,-82,12
2023-01-16 15:53:12.300544,AP-25,-55,12
2023-01-16 15:53:12.300804,AP-18,-74,12
2023-01-16 15:53:12.300969,AP-72,-81,12
2023-01-16 15:53:12.303704,AP-36,-82,12
2023-01-16 15:53:12.303902,pioneernuc,-83,1
2023-01-16 15:53:16.506574,AP-25,-54,12
2023-01-16 15:53:16.506763,AP-18,-74,12
2023-01-16 15:53:16.507007,AP-72,-80,12
2023-01-16 15:53:16.509304,pioneernuc,-82,1
2023-01-16 15:53:16.509476,AP-36,-82,12
2023-01-16 15:53:20.712470,AP-25,-55,12
2023-01-16 15:53:20.712625,AP-18,-73,12
2023-01-16 15:53:20.712790,pioneernuc,-82,1
2023-01-16 15:53:20.715118,AP-72,-82,12
2023-01-16 15:53:20.715273,AP-36,-83,12
2023-01-16 15:53:24.918227,AP-25,-55,12
2023-01-16 15:53:24.918402,AP-18,-74,12
2023-01-16 15:53:24.918831,pioneernuc,-82,1
2023-01-16 15:53:24.920943,AP-36,-82,12
2023-01-16 15:53:24.921091,AP-72,-82,12
2023-01-16 15:53:29.124135,AP-25,-54,12
2023-01-16 15:53:29.124310,AP-18,-74,12
2023-01-16 15:53:29.124668,AP-72,-81,12
2023-01-16 15:53:29.126633,pioneernuc,-82,1
2023-01-16 15:53:29.126862,AP-36,-83,12
2023-01-16 15:53:33.330185,AP-25,-55,12
2023-01-16 15:53:33.330399,AP-18,-74,12
2023-01-16 15:53:33.330929,pioneernuc,-81,1
2023-01-16 15:53:33.332256,AP-72,-82,12
2023-01-16 15:53:33.332409,AP-36,-84,12
2023-01-16 15:53:37.536900,AP-25,-56,12
2023-01-16 15:53:37.537185,AP-18,-75,12
2023-01-16 15:53:37.537355,pioneernuc,-79,1
2023-01-16 15:53:37.538145,AP-36,-80,12
2023-01-16 15:53:37.538290,AP-72,-81,12
2023-01-16 15:53:41.740865,AP-25,-55,12
2023-01-16 15:53:41.741025,AP-18,-74,12
2023-01-16 15:53:41.741227,pioneernuc,-79,1
2023-01-16 15:53:41.745705,AP-36,-80,12
2023-01-16 15:53:41.745855,AP-72,-81,12
