timestamp,SSID,RSSI,CH
2023-01-16 15:23:16.457823,AP-72,-64,12
2023-01-16 15:23:16.458097,AP-36,-66,12
2023-01-16 15:23:16.458342,AP-25,-76,12
2023-01-16 15:23:16.460565,AP-18,-78,12
2023-01-16 15:23:16.460761,pioneernuc,-89,1
2023-01-16 15:23:20.664394,AP-72,-64,12
2023-01-16 15:23:20.664551,AP-36,-66,12
2023-01-16 15:23:20.664692,AP-25,-77,12
2023-01-16 15:23:20.666336,AP-18,-78,12
2023-01-16 15:23:20.666555,pioneernuc,-83,1
2023-01-16 15:23:24.869772,AP-36,-66,12
2023-01-16 15:23:24.869921,AP-72,-67,12
2023-01-16 15:23:24.870061,AP-25,-74,12
2023-01-16 15:23:24.872009,AP-18,-79,12
2023-01-16 15:23:24.872471,pioneernuc,-84,1
2023-01-16 15:23:29.075517,AP-36,-66,12
2023-01-16 15:23:29.075752,AP-72,-66,12
2023-01-16 15:23:29.075925,AP-25,-74,12
2023-01-16 15:23:29.077836,AP-18,-78,12
2023-01-16 15:23:29.078006,pioneernuc,-83,1
2023-01-16 15:23:33.280740,AP-36,-66,12
2023-01-16 15:23:33.280922,AP-72,-66,12
2023-01-16 15:23:33.281113,AP-25,-74,12
2023-01-16 15:23:33.283456,AP-18,-79,12
2023-01-16 15:23:33.283650,pioneernuc,-83,1
2023-01-16 15:23:37.486658,AP-36,-65,12
2023-01-16 15:23:37.486813,AP-72,-67,12
2023-01-16 15:23:37.487352,AP-25,-74,12
2023-01-16 15:23:37.491153,AP-18,-79,12
2023-01-16 15:23:37.491366,pioneernuc,-84,1
2023-01-16 15:23:41.692241,AP-36,-65,12
2023-01-16 15:23:41.692486,AP-72,-66,12
2023-01-16 15:23:41.692643,AP-25,-75,12
2023-01-16 15:23:41.697023,AP-18,-79,12
2023-01-16 15:23:41.697207,pioneernuc,-83,1
2023-01-16 15:23:45.898114,AP-36,-66,12
2023-01-16 15:23:45.898306,AP-72,-67,12
2023-01-16 15:23:45.898486,AP-25,-75,12
2023-01-16 15:23:45.900689,AP-18,-77,12
2023-01-16 15:23:45.900944,pioneernuc,-83,1
2023-01-16 15:23:50.104192,AP-36,-64,12
2023-01-16 15:23:50.104349,AP-72,-67,12
2023-01-16 15:23:50.104902,AP-25,-76,12
2023-01-16 15:23:50.106512,AP-18,-78,12
2023-01-16 15:23:50.106740,pioneernuc,-84,1
2023-01-16 15:23:54.310198,AP-36,-65,12
2023-01-16 15:23:54.310495,AP-72,-66,12
2023-01-16 15:23:54.310641,AP-25,-77,12
2023-01-16 15:23:54.312293,AP-18,-78,12
2023-01-16 15:23:54.312553,pioneernuc,-84,1
2023-01-16 15:23:58.515747,AP-36,-65,12
2023-01-16 15:23:58.515957,AP-72,-67,12
2023-01-16 15:23:58.516195,AP-25,-76,12
2023-01-16 15:23:58.517867,AP-18,-77,12
2023-01-16 15:23:58.518120,pioneernuc,-83,1
2023-01-16 15:24:02.721107,AP-36,-65,12
2023-01-16 15:24:02.721260,AP-72,-67,12
2023-01-16 15:24:02.721404,AP-25,-76,12
2023-01-16 15:24:02.723656,AP-18,-77,12
2023-01-16 15:24:02.723936,pioneernuc,-92,1
2023-01-16 15:24:06.926871,AP-36,-65,12
2023-01-16 15:24:06.927041,AP-72,-67,12
2023-01-16 15:24:06.927182,AP-18,-76,12
2023-01-16 15:24:06.929628,AP-25,-76,12
2023-01-16 15:24:06.929841,pioneernuc,-84,1
2023-01-16 15:24:11.132580,AP-36,-65,12
2023-01-16 15:24:11.132755,AP-72,-67,12
2023-01-16 15:24:11.132905,AP-25,-76,12
2023-01-16 15:24:11.135081,AP-18,-77,12
2023-01-16 15:24:11.135366,pioneernuc,-89,1
