timestamp,SSID,RSSI,CH
2023-01-16 15:21:31.315423,AP-72,-58,12
2023-01-16 15:21:31.315608,AP-36,-71,12
2023-01-16 15:21:31.315777,AP-25,-75,12
2023-01-16 15:21:31.317976,AP-18,-80,12
2023-01-16 15:21:31.318297,pioneernuc,-86,1
2023-01-16 15:21:35.521243,AP-72,-57,12
2023-01-16 15:21:35.521503,AP-36,-72,12
2023-01-16 15:21:35.521710,AP-25,-73,12
2023-01-16 15:21:35.523649,AP-18,-78,12
2023-01-16 15:21:35.523824,pioneernuc,-86,1
2023-01-16 15:21:39.727141,AP-72,-57,12
2023-01-16 15:21:39.727347,AP-36,-72,12
2023-01-16 15:21:39.727509,AP-25,-74,12
2023-01-16 15:21:39.729269,AP-18,-80,12
2023-01-16 15:21:39.729473,pioneernuc,-87,1
2023-01-16 15:21:43.932075,AP-72,-57,12
2023-01-16 15:21:43.932347,AP-36,-71,12
2023-01-16 15:21:43.932517,AP-25,-76,12
2023-01-16 15:21:43.935142,AP-18,-78,12
2023-01-16 15:21:43.935435,pioneernuc,-86,1
2023-01-16 15:21:48.137861,AP-72,-59,12
2023-01-16 15:21:48.138176,AP-36,-70,12
2023-01-16 15:21:48.138356,AP-25,-76,12
2023-01-16 15:21:48.141098,AP-18,-80,12
2023-01-16 15:21:48.141634,pioneernuc,-91,1
2023-01-16 15:21:52.343848,AP-72,-58,12
2023-01-16 15:21:52.344027,AP-36,-71,12
2023-01-16 15:21:52.344228,AP-25,-74,12
2023-01-16 15:21:52.346460,AP-18,-82,12
2023-01-16 15:21:52.346971,pioneernuc,-87,1
2023-01-16 15:21:56.550080,AP-72,-57,12
2023-01-16 15:21:56.550956,AP-36,-71,12
2023-01-16 15:21:56.551265,AP-25,-76,12
2023-01-16 15:21:56.552198,AP-18,-78,12
2023-01-16 15:21:56.552636,pioneernuc,-85,1
2023-01-16 15:22:00.755687,AP-72,-58,12
2023-01-16 15:22:00.755842,AP-36,-70,12
2023-01-16 15:22:00.755985,AP-25,-75,12
2023-01-16 15:22:00.757832,AP-18,-78,12
2023-01-16 15:22:00.758106,pioneernuc,-87,1
2023-01-16 15:22:04.960504,AP-72,-57,12
2023-01-16 15:22:04.960761,AP-36,-72,12
2023-01-16 15:22:04.960915,AP-25,-75,12
2023-01-16 15:22:04.963485,AP-18,-79,12
2023-01-16 15:22:04.963658,pioneernuc,-86,1
2023-01-16 15:22:09.167178,AP-72,-56,12
2023-01-16 15:22:09.167358,AP-36,-71,12
2023-01-16 15:22:09.167500,AP-25,-75,12
2023-01-16 15:22:09.169280,AP-18,-78,12
2023-01-16 15:22:09.169532,pioneernuc,-83,1
2023-01-16 15:22:13.372436,AP-72,-55,12
2023-01-16 15:22:13.372592,AP-36,-71,12
2023-01-16 15:22:13.372761,AP-25,-75,12
2023-01-16 15:22:13.375014,AP-18,-78,12
2023-01-16 15:22:13.375301,pioneernuc,-82,1
2023-01-16 15:22:17.578252,AP-72,-57,12
2023-01-16 15:22:17.578458,AP-36,-71,12
2023-01-16 15:22:17.578651,AP-25,-76,12
2023-01-16 15:22:17.580856,AP-18,-78,12
2023-01-16 15:22:17.581047,pioneernuc,-82,1
2023-01-16 15:22:21.784331,AP-72,-55,12
2023-01-16 15:22:21.784485,AP-36,-71,12
2023-01-16 15:22:21.788268,AP-25,-74,12
2023-01-16 15:22:21.788440,pioneernuc,-81,1
2023-01-16 15:22:21.788670,AP-18,-81,12
2023-01-16 15:22:25.990720,AP-72,-57,12
2023-01-16 15:22:25.990888,AP-36,-71,12
2023-01-16 15:22:25.991205,AP-25,-74,12
2023-01-16 15:22:25.994040,AP-18,-78,12
2023-01-16 15:22:25.994226,pioneernuc,-82,1
