timestamp,SSID,RSSI,CH
2023-01-16 14:43:31.892530,AP-36,-74,12
2023-01-16 14:43:31.892743,AP-25,-76,12
2023-01-16 14:43:31.892962,AP-72,-81,12
2023-01-16 14:43:31.897834,AP-18,-82,12
2023-01-16 14:43:36.097432,AP-25,-75,12
2023-01-16 14:43:36.097636,AP-18,-75,12
2023-01-16 14:43:36.097812,AP-36,-78,12
2023-01-16 14:43:36.098218,AP-72,-83,12
2023-01-16 14:43:40.302558,AP-18,-73,12
2023-01-16 14:43:40.302715,AP-25,-76,12
2023-01-16 14:43:40.302858,AP-36,-80,12
2023-01-16 14:43:44.509341,AP-18,-73,12
2023-01-16 14:43:44.509503,AP-36,-76,12
2023-01-16 14:43:44.509717,AP-25,-77,12
2023-01-16 14:43:44.509891,AP-72,-81,12
2023-01-16 14:43:48.714049,AP-36,-73,12
2023-01-16 14:43:48.714426,AP-18,-74,12
2023-01-16 14:43:48.714685,AP-25,-77,12
2023-01-16 14:43:48.714830,AP-72,-82,12
2023-01-16 14:43:52.920258,AP-18,-71,12
2023-01-16 14:43:52.920441,AP-36,-74,12
2023-01-16 14:43:52.920600,AP-25,-77,12
2023-01-16 14:43:52.920744,AP-72,-81,12
2023-01-16 14:43:57.125973,AP-18,-69,12
2023-01-16 14:43:57.126207,AP-36,-72,12
2023-01-16 14:43:57.126448,AP-25,-76,12
2023-01-16 14:43:57.126798,AP-72,-83,12
2023-01-16 14:44:01.330996,AP-18,-69,12
2023-01-16 14:44:01.331430,AP-25,-76,12
2023-01-16 14:44:01.331586,AP-36,-77,12
2023-01-16 14:44:01.331786,AP-72,-82,12
2023-01-16 14:44:05.536945,AP-36,-75,12
2023-01-16 14:44:05.537168,AP-25,-76,12
2023-01-16 14:44:05.537680,AP-72,-84,12
2023-01-16 14:44:05.538873,AP-18,-85,12
2023-01-16 14:44:09.741561,AP-18,-69,12
2023-01-16 14:44:09.741756,AP-25,-76,12
2023-01-16 14:44:09.742017,AP-36,-78,12
2023-01-16 14:44:09.742428,AP-72,-83,12
2023-01-16 14:44:13.947591,AP-18,-74,12
2023-01-16 14:44:13.947765,AP-25,-76,12
2023-01-16 14:44:13.948014,AP-36,-76,12
2023-01-16 14:44:13.948209,AP-72,-82,12
2023-01-16 14:44:18.153899,AP-25,-76,12
2023-01-16 14:44:18.154073,AP-36,-76,12
2023-01-16 14:44:18.154360,AP-18,-79,12
2023-01-16 14:44:18.154512,AP-72,-81,12
2023-01-16 14:44:22.357750,AP-18,-75,12
2023-01-16 14:44:22.357966,AP-36,-75,12
2023-01-16 14:44:22.358138,AP-25,-76,12
2023-01-16 14:44:26.564306,AP-36,-74,12
2023-01-16 14:44:26.564689,AP-18,-75,12
2023-01-16 14:44:26.565006,AP-25,-75,12
2023-01-16 14:44:26.565244,AP-72,-82,12
