timestamp,SSID,RSSI,CH
2023-01-16 15:57:03.616169,AP-25,-59,12
2023-01-16 15:57:03.616376,AP-18,-77,12
2023-01-16 15:57:03.616534,AP-36,-82,12
2023-01-16 15:57:03.618580,pioneernuc,-84,1
2023-01-16 15:57:03.618901,AP-72,-84,12
2023-01-16 15:57:07.823096,AP-25,-59,12
2023-01-16 15:57:07.823279,AP-18,-78,12
2023-01-16 15:57:07.823446,pioneernuc,-80,1
2023-01-16 15:57:07.824561,AP-36,-83,12
2023-01-16 15:57:07.824712,AP-72,-84,12
2023-01-16 15:57:12.027977,AP-25,-59,12
2023-01-16 15:57:12.028185,AP-18,-78,12
2023-01-16 15:57:12.028376,pioneernuc,-79,1
2023-01-16 15:57:12.032012,AP-36,-82,12
2023-01-16 15:57:12.032162,AP-72,-84,12
2023-01-16 15:57:16.233800,AP-25,-60,12
2023-01-16 15:57:16.234099,AP-18,-73,12
2023-01-16 15:57:16.234340,AP-36,-82,12
2023-01-16 15:57:16.237705,AP-72,-83,12
2023-01-16 15:57:16.237935,pioneernuc,-84,1
2023-01-16 15:57:20.438763,AP-25,-60,12
2023-01-16 15:57:20.438932,AP-18,-78,12
2023-01-16 15:57:20.439102,pioneernuc,-81,1
2023-01-16 15:57:20.441862,AP-36,-83,12
2023-01-16 15:57:20.442075,AP-72,-83,12
2023-01-16 15:57:24.644642,AP-25,-60,12
2023-01-16 15:57:24.644829,pioneernuc,-77,1
2023-01-16 15:57:24.645051,AP-18,-77,12
2023-01-16 15:57:24.647562,AP-36,-83,12
2023-01-16 15:57:24.647736,AP-72,-84,12
2023-01-16 15:57:28.850580,AP-25,-59,12
2023-01-16 15:57:28.850817,AP-18,-76,12
2023-01-16 15:57:28.851074,pioneernuc,-77,1
2023-01-16 15:57:28.853234,AP-36,-81,12
2023-01-16 15:57:28.853381,AP-72,-83,12
2023-01-16 15:57:33.056495,AP-25,-58,12
2023-01-16 15:57:33.056650,AP-18,-76,12
2023-01-16 15:57:33.056897,pioneernuc,-77,1
2023-01-16 15:57:33.058951,AP-36,-82,12
2023-01-16 15:57:33.059190,AP-72,-83,12
2023-01-16 15:57:37.262363,AP-25,-59,12
2023-01-16 15:57:37.262595,AP-18,-77,12
2023-01-16 15:57:37.262934,pioneernuc,-79,1
2023-01-16 15:57:37.265348,AP-36,-83,12
2023-01-16 15:57:37.265920,AP-72,-83,12
2023-01-16 15:57:41.468266,AP-25,-59,12
2023-01-16 15:57:41.468551,AP-18,-76,12
2023-01-16 15:57:41.468735,pioneernuc,-80,1
2023-01-16 15:57:41.468887,AP-36,-80,12
2023-01-16 15:57:45.673253,AP-25,-59,12
2023-01-16 15:57:45.673724,pioneernuc,-77,1
2023-01-16 15:57:45.673908,AP-18,-77,12
2023-01-16 15:57:45.675981,AP-36,-82,12
2023-01-16 15:57:45.676137,AP-72,-83,12
2023-01-16 15:57:49.879188,AP-25,-60,12
2023-01-16 15:57:49.880324,AP-18,-75,12
2023-01-16 15:57:49.880623,pioneernuc,-79,1
2023-01-16 15:57:49.880766,AP-36,-81,12
2023-01-16 15:57:54.085018,AP-25,-58,12
2023-01-16 15:57:54.085213,AP-18,-77,12
2023-01-16 15:57:54.085370,AP-36,-81,12
2023-01-16 15:57:54.089879,pioneernuc,-83,1
2023-01-16 15:57:54.090288,AP-72,-83,12
2023-01-16 15:57:58.290837,AP-25,-58,12
2023-01-16 15:57:58.291027,AP-18,-76,12
2023-01-16 15:57:58.291382,AP-36,-81,12
2023-01-16 15:57:58.291671,pioneernuc,-82,1
