timestamp,SSID,RSSI,CH
2023-01-16 14:52:04.959312,AP-36,-55,12
2023-01-16 14:52:04.959474,AP-25,-76,12
2023-01-16 14:52:04.959653,AP-18,-84,12
2023-01-16 14:52:09.165395,AP-36,-55,12
2023-01-16 14:52:09.165561,AP-25,-76,12
2023-01-16 14:52:09.165703,AP-18,-78,12
2023-01-16 14:52:09.168033,AP-72,-87,12
2023-01-16 14:52:13.370129,AP-36,-57,12
2023-01-16 14:52:13.370337,AP-18,-70,12
2023-01-16 14:52:13.370497,AP-25,-76,12
2023-01-16 14:52:17.575613,AP-36,-56,12
2023-01-16 14:52:17.575765,AP-25,-75,12
2023-01-16 14:52:17.575907,AP-18,-79,12
2023-01-16 14:52:21.781069,AP-36,-56,12
2023-01-16 14:52:21.781318,AP-25,-76,12
2023-01-16 14:52:21.781578,AP-18,-77,12
2023-01-16 14:52:25.986568,AP-36,-57,12
2023-01-16 14:52:25.986828,AP-18,-75,12
2023-01-16 14:52:25.987059,AP-25,-75,12
2023-01-16 14:52:30.193631,AP-36,-55,12
2023-01-16 14:52:30.193794,AP-25,-76,12
2023-01-16 14:52:30.193940,AP-18,-78,12
2023-01-16 14:52:34.398759,AP-36,-55,12
2023-01-16 14:52:34.399138,AP-25,-75,12
2023-01-16 14:52:34.399333,AP-18,-81,12
2023-01-16 14:52:38.602884,AP-36,-55,12
2023-01-16 14:52:38.603046,AP-18,-75,12
2023-01-16 14:52:38.603199,AP-25,-76,12
2023-01-16 14:52:42.808325,AP-36,-56,12
2023-01-16 14:52:42.808590,AP-25,-75,12
2023-01-16 14:52:42.808745,AP-18,-85,12
2023-01-16 14:52:47.013705,AP-36,-56,12
2023-01-16 14:52:47.013898,AP-25,-76,12
2023-01-16 14:52:47.014099,AP-18,-83,12
2023-01-16 14:52:51.218953,AP-36,-55,12
2023-01-16 14:52:51.219163,AP-25,-76,12
2023-01-16 14:52:51.219322,AP-18,-84,12
2023-01-16 14:52:55.424420,AP-36,-56,12
2023-01-16 14:52:55.424602,AP-25,-78,12
2023-01-16 14:52:55.424805,AP-18,-86,12
2023-01-16 14:52:59.631277,AP-36,-55,12
2023-01-16 14:52:59.631683,AP-25,-74,12
2023-01-16 14:52:59.631854,AP-18,-86,12
2023-01-16 14:52:59.632015,AP-72,-92,12
