timestamp,SSID,RSSI,CH
2023-01-16 15:51:10.334638,AP-25,-61,12
2023-01-16 15:51:10.334848,AP-18,-73,12
2023-01-16 15:51:10.334999,AP-72,-82,12
2023-01-16 15:51:10.337093,AP-36,-83,12
2023-01-16 15:51:10.337313,pioneernuc,-84,1
2023-01-16 15:51:14.540324,AP-25,-62,12
2023-01-16 15:51:14.540479,AP-18,-73,12
2023-01-16 15:51:14.540662,pioneernuc,-79,1
2023-01-16 15:51:14.542973,AP-72,-82,12
2023-01-16 15:51:14.543156,AP-36,-82,12
2023-01-16 15:51:18.746242,AP-25,-62,12
2023-01-16 15:51:18.746429,AP-18,-71,12
2023-01-16 15:51:18.746627,AP-36,-81,12
2023-01-16 15:51:18.748595,AP-72,-82,12
2023-01-16 15:51:18.748793,pioneernuc,-83,1
2023-01-16 15:51:22.952193,AP-25,-62,12
2023-01-16 15:51:22.952378,pioneernuc,-67,1
2023-01-16 15:51:22.952520,AP-18,-74,12
2023-01-16 15:51:22.954250,AP-36,-83,12
2023-01-16 15:51:22.954459,AP-72,-84,12
2023-01-16 15:51:27.157107,AP-25,-62,12
2023-01-16 15:51:27.157285,pioneernuc,-67,1
2023-01-16 15:51:27.157426,AP-18,-73,12
2023-01-16 15:51:27.161925,AP-72,-83,12
2023-01-16 15:51:27.162096,AP-36,-84,12
2023-01-16 15:51:31.362939,AP-25,-62,12
2023-01-16 15:51:31.363236,pioneernuc,-66,1
2023-01-16 15:51:31.363415,AP-18,-73,12
2023-01-16 15:51:31.367673,AP-36,-82,12
2023-01-16 15:51:31.367990,AP-72,-84,12
2023-01-16 15:51:35.568861,AP-25,-61,12
2023-01-16 15:51:35.569041,AP-18,-73,12
2023-01-16 15:51:35.569250,pioneernuc,-74,1
2023-01-16 15:51:35.571509,AP-36,-82,12
2023-01-16 15:51:35.571708,AP-72,-83,12
2023-01-16 15:51:39.774823,AP-25,-61,12
2023-01-16 15:51:39.774980,AP-18,-74,12
2023-01-16 15:51:39.775129,AP-36,-82,12
2023-01-16 15:51:39.777190,AP-72,-84,12
2023-01-16 15:51:39.777437,pioneernuc,-86,1
2023-01-16 15:51:43.980621,AP-25,-62,12
2023-01-16 15:51:43.980954,AP-18,-73,12
2023-01-16 15:51:43.981123,pioneernuc,-75,1
2023-01-16 15:51:43.983103,AP-36,-82,12
2023-01-16 15:51:43.983290,AP-72,-84,12
2023-01-16 15:51:48.186469,AP-25,-61,12
2023-01-16 15:51:48.186729,AP-18,-73,12
2023-01-16 15:51:48.186911,pioneernuc,-76,1
2023-01-16 15:51:48.188704,AP-36,-82,12
2023-01-16 15:51:48.188902,AP-72,-83,12
2023-01-16 15:51:52.392695,AP-25,-61,12
2023-01-16 15:51:52.392907,AP-18,-73,12
2023-01-16 15:51:52.393423,pioneernuc,-75,1
2023-01-16 15:51:52.394555,AP-36,-81,12
2023-01-16 15:51:52.394742,AP-72,-83,12
2023-01-16 15:51:56.599809,AP-25,-62,12
2023-01-16 15:51:56.600392,AP-18,-74,12
2023-01-16 15:51:56.600534,AP-72,-82,12
2023-01-16 15:51:56.600988,pioneernuc,-83,1
2023-01-16 15:51:56.602595,AP-36,-83,12
2023-01-16 15:52:00.803261,AP-25,-62,12
2023-01-16 15:52:00.803546,AP-18,-72,12
2023-01-16 15:52:00.803758,pioneernuc,-75,1
2023-01-16 15:52:00.807351,AP-72,-82,12
2023-01-16 15:52:00.807503,AP-36,-82,12
2023-01-16 15:52:05.009181,AP-25,-62,12
2023-01-16 15:52:05.009423,pioneernuc,-74,1
2023-01-16 15:52:05.009582,AP-18,-74,12
2023-01-16 15:52:05.013787,AP-36,-80,12
2023-01-16 15:52:05.014001,AP-72,-82,12
