timestamp,SSID,RSSI,CH
2023-01-16 15:54:15.387225,AP-25,-59,12
2023-01-16 15:54:15.387446,pioneernuc,-72,1
2023-01-16 15:54:15.387907,AP-18,-77,12
2023-01-16 15:54:15.389619,AP-36,-80,12
2023-01-16 15:54:15.389896,AP-72,-82,12
2023-01-16 15:54:19.593088,AP-25,-60,12
2023-01-16 15:54:19.596371,AP-18,-72,12
2023-01-16 15:54:19.596582,pioneernuc,-73,1
2023-01-16 15:54:19.597854,AP-36,-80,12
2023-01-16 15:54:19.598000,AP-72,-80,12
2023-01-16 15:54:23.798880,AP-25,-60,12
2023-01-16 15:54:23.799143,pioneernuc,-74,1
2023-01-16 15:54:23.799294,AP-18,-74,12
2023-01-16 15:54:23.803136,AP-36,-80,12
2023-01-16 15:54:23.803303,AP-72,-81,12
2023-01-16 15:54:28.004763,AP-25,-61,12
2023-01-16 15:54:28.004935,AP-18,-76,12
2023-01-16 15:54:28.005193,pioneernuc,-79,1
2023-01-16 15:54:28.006789,AP-36,-80,12
2023-01-16 15:54:28.007113,AP-72,-81,12
2023-01-16 15:54:32.209887,AP-25,-60,12
2023-01-16 15:54:32.210044,AP-18,-76,12
2023-01-16 15:54:32.210212,pioneernuc,-77,1
2023-01-16 15:54:32.210955,AP-36,-81,12
2023-01-16 15:54:36.415662,AP-25,-60,12
2023-01-16 15:54:36.415882,pioneernuc,-70,1
2023-01-16 15:54:36.416129,AP-18,-76,12
2023-01-16 15:54:36.418084,AP-36,-80,12
2023-01-16 15:54:36.418231,AP-72,-80,12
2023-01-16 15:54:40.621626,AP-25,-60,12
2023-01-16 15:54:40.622048,pioneernuc,-68,1
2023-01-16 15:54:40.622206,AP-18,-76,12
2023-01-16 15:54:40.622432,AP-36,-80,12
2023-01-16 15:54:44.827551,AP-25,-60,12
2023-01-16 15:54:44.827911,pioneernuc,-65,1
2023-01-16 15:54:44.828054,AP-18,-75,12
2023-01-16 15:54:44.829586,AP-72,-80,12
2023-01-16 15:54:44.829797,AP-36,-81,12
2023-01-16 15:54:49.033366,AP-25,-60,12
2023-01-16 15:54:49.033703,pioneernuc,-67,1
2023-01-16 15:54:49.033896,AP-18,-77,12
2023-01-16 15:54:49.036677,AP-36,-79,12
2023-01-16 15:54:49.037178,AP-72,-80,12
2023-01-16 15:54:53.238237,AP-25,-61,12
2023-01-16 15:54:53.238422,AP-18,-76,12
2023-01-16 15:54:53.238566,AP-72,-77,12
2023-01-16 15:54:53.241047,AP-36,-80,12
2023-01-16 15:54:53.241256,pioneernuc,-83,1
2023-01-16 15:54:57.444244,AP-25,-61,12
2023-01-16 15:54:57.444528,pioneernuc,-76,1
2023-01-16 15:54:57.444734,AP-18,-76,12
2023-01-16 15:54:57.448773,AP-72,-79,12
2023-01-16 15:54:57.449005,AP-36,-80,12
2023-01-16 15:55:01.649936,AP-25,-61,12
2023-01-16 15:55:01.650209,AP-18,-78,12
2023-01-16 15:55:01.650537,AP-36,-79,12
2023-01-16 15:55:01.654493,AP-72,-82,12
2023-01-16 15:55:01.654667,pioneernuc,-87,1
2023-01-16 15:55:05.855893,AP-25,-61,12
2023-01-16 15:55:05.856165,AP-18,-78,12
2023-01-16 15:55:05.856519,AP-36,-79,12
2023-01-16 15:55:05.858365,AP-72,-81,12
2023-01-16 15:55:05.858697,pioneernuc,-84,1
2023-01-16 15:55:10.061818,AP-25,-61,12
2023-01-16 15:55:10.062000,AP-18,-77,12
2023-01-16 15:55:10.062277,AP-36,-80,12
2023-01-16 15:55:10.064159,AP-72,-81,12
2023-01-16 15:55:10.064684,pioneernuc,-83,1
