timestamp,SSID,RSSI,CH
2023-01-16 15:55:35.296350,AP-25,-69,12
2023-01-16 15:55:35.296619,pioneernuc,-75,1
2023-01-16 15:55:35.296763,AP-18,-79,12
2023-01-16 15:55:35.298862,AP-36,-81,12
2023-01-16 15:55:35.299023,AP-72,-84,12
2023-01-16 15:55:39.504083,pioneernuc,-70,1
2023-01-16 15:55:39.504349,AP-25,-76,12
2023-01-16 15:55:39.504816,AP-18,-78,12
2023-01-16 15:55:39.506142,AP-36,-79,12
2023-01-16 15:55:39.506672,AP-72,-86,12
2023-01-16 15:55:43.707027,pioneernuc,-73,1
2023-01-16 15:55:43.707246,AP-25,-77,12
2023-01-16 15:55:43.707438,AP-18,-77,12
2023-01-16 15:55:43.710022,AP-36,-81,12
2023-01-16 15:55:43.710170,AP-72,-84,12
2023-01-16 15:55:47.912937,pioneernuc,-72,1
2023-01-16 15:55:47.913196,AP-25,-75,12
2023-01-16 15:55:47.913396,AP-18,-77,12
2023-01-16 15:55:47.915593,AP-36,-82,12
2023-01-16 15:55:47.916004,AP-72,-85,12
2023-01-16 15:55:52.118846,pioneernuc,-75,1
2023-01-16 15:55:52.119132,AP-25,-76,12
2023-01-16 15:55:52.119285,AP-18,-77,12
2023-01-16 15:55:52.121377,AP-36,-81,12
2023-01-16 15:55:52.121563,AP-72,-84,12
2023-01-16 15:55:56.324800,AP-25,-75,12
2023-01-16 15:55:56.324955,AP-18,-76,12
2023-01-16 15:55:56.325096,AP-36,-81,12
2023-01-16 15:55:56.329062,AP-72,-83,12
2023-01-16 15:55:56.329275,pioneernuc,-86,1
2023-01-16 15:56:00.530530,AP-25,-71,12
2023-01-16 15:56:00.530882,pioneernuc,-73,1
2023-01-16 15:56:00.531117,AP-18,-75,12
2023-01-16 15:56:00.532870,AP-36,-81,12
2023-01-16 15:56:00.533081,AP-72,-83,12
2023-01-16 15:56:04.736537,pioneernuc,-65,1
2023-01-16 15:56:04.736833,AP-25,-71,12
2023-01-16 15:56:04.736990,AP-18,-75,12
2023-01-16 15:56:04.738530,AP-36,-81,12
2023-01-16 15:56:04.738799,AP-72,-84,12
2023-01-16 15:56:08.941532,pioneernuc,-63,1
2023-01-16 15:56:08.941723,AP-25,-71,12
2023-01-16 15:56:08.941949,AP-18,-76,12
2023-01-16 15:56:08.944365,AP-36,-82,12
2023-01-16 15:56:08.944597,AP-72,-83,12
2023-01-16 15:56:13.147340,pioneernuc,-70,1
2023-01-16 15:56:13.147547,AP-25,-72,12
2023-01-16 15:56:13.147727,AP-18,-75,12
2023-01-16 15:56:13.150043,AP-36,-81,12
2023-01-16 15:56:13.150198,AP-72,-83,12
2023-01-16 15:56:17.353175,AP-25,-71,12
2023-01-16 15:56:17.353441,AP-18,-75,12
2023-01-16 15:56:17.353654,AP-36,-81,12
2023-01-16 15:56:17.355873,AP-72,-83,12
2023-01-16 15:56:17.356044,pioneernuc,-84,1
2023-01-16 15:56:21.559329,AP-25,-70,12
2023-01-16 15:56:21.559511,AP-18,-75,12
2023-01-16 15:56:21.559972,AP-36,-81,12
2023-01-16 15:56:21.560262,AP-72,-83,12
2023-01-16 15:56:25.764168,AP-25,-72,12
2023-01-16 15:56:25.764361,AP-18,-74,12
2023-01-16 15:56:25.764651,pioneernuc,-75,1
2023-01-16 15:56:25.767050,AP-36,-80,12
2023-01-16 15:56:25.767226,AP-72,-85,12
2023-01-16 15:56:29.969966,AP-25,-72,12
2023-01-16 15:56:29.970124,AP-18,-75,12
2023-01-16 15:56:29.970288,pioneernuc,-76,1
2023-01-16 15:56:29.972744,AP-36,-81,12
2023-01-16 15:56:29.973163,AP-72,-83,12
2023-01-16 15:56:34.175965,AP-25,-71,12
2023-01-16 15:56:34.176133,AP-18,-76,12
2023-01-16 15:56:34.176357,pioneernuc,-78,1
2023-01-16 15:56:34.180461,AP-36,-80,12
2023-01-16 15:56:34.180666,AP-72,-82,12
