timestamp,SSID,RSSI,CH
2023-01-16 15:38:12.274665,AP-25,-64,12
2023-01-16 15:38:12.274946,AP-36,-69,12
2023-01-16 15:38:12.275104,AP-72,-76,12
2023-01-16 15:38:12.276713,AP-18,-81,12
2023-01-16 15:38:12.276960,pioneernuc,-92,1
2023-01-16 15:38:16.479649,AP-25,-64,12
2023-01-16 15:38:16.480078,AP-36,-70,12
2023-01-16 15:38:16.480742,AP-72,-75,12
2023-01-16 15:38:16.480921,AP-18,-79,12
2023-01-16 15:38:20.685500,AP-25,-63,12
2023-01-16 15:38:20.685717,AP-36,-70,12
2023-01-16 15:38:20.685886,AP-72,-78,12
2023-01-16 15:38:20.687845,AP-18,-78,12
2023-01-16 15:38:24.891431,AP-25,-65,12
2023-01-16 15:38:24.891585,AP-36,-70,12
2023-01-16 15:38:24.891726,AP-72,-74,12
2023-01-16 15:38:24.895382,AP-18,-78,12
2023-01-16 15:38:24.895566,pioneernuc,-89,1
2023-01-16 15:38:29.097384,AP-25,-64,12
2023-01-16 15:38:29.097572,AP-36,-71,12
2023-01-16 15:38:29.097812,AP-72,-75,12
2023-01-16 15:38:29.099271,AP-18,-79,12
2023-01-16 15:38:29.099529,pioneernuc,-87,1
2023-01-16 15:38:33.302195,AP-25,-65,12
2023-01-16 15:38:33.302414,AP-36,-71,12
2023-01-16 15:38:33.302864,pioneernuc,-74,1
2023-01-16 15:38:33.305416,AP-72,-76,12
2023-01-16 15:38:33.305621,AP-18,-80,12
2023-01-16 15:38:37.508079,AP-25,-65,12
2023-01-16 15:38:37.508294,AP-36,-70,12
2023-01-16 15:38:37.508496,pioneernuc,-75,1
2023-01-16 15:38:37.510910,AP-72,-76,12
2023-01-16 15:38:37.511254,AP-18,-77,12
2023-01-16 15:38:41.713989,AP-25,-65,12
2023-01-16 15:38:41.714468,AP-36,-71,12
2023-01-16 15:38:41.714671,pioneernuc,-74,1
2023-01-16 15:38:41.716609,AP-72,-75,12
2023-01-16 15:38:41.716816,AP-18,-79,12
2023-01-16 15:38:45.921493,AP-25,-64,12
2023-01-16 15:38:45.922397,AP-36,-69,12
2023-01-16 15:38:45.922576,AP-72,-73,12
2023-01-16 15:38:45.922782,pioneernuc,-75,1
2023-01-16 15:38:45.922929,AP-18,-78,12
2023-01-16 15:38:50.125797,AP-25,-65,12
2023-01-16 15:38:50.125952,AP-36,-71,12
2023-01-16 15:38:50.126120,pioneernuc,-74,1
2023-01-16 15:38:50.131540,AP-72,-76,12
2023-01-16 15:38:50.131708,AP-18,-79,12
2023-01-16 15:38:54.331696,AP-25,-65,12
2023-01-16 15:38:54.331928,AP-36,-68,12
2023-01-16 15:38:54.332100,AP-72,-73,12
2023-01-16 15:38:54.333832,pioneernuc,-74,1
2023-01-16 15:38:54.334067,AP-18,-77,12
2023-01-16 15:38:58.537893,AP-25,-66,12
2023-01-16 15:38:58.538525,AP-36,-69,12
2023-01-16 15:38:58.538872,pioneernuc,-75,1
2023-01-16 15:38:58.541549,AP-72,-77,12
2023-01-16 15:38:58.541707,AP-18,-78,12
2023-01-16 15:39:02.742440,AP-25,-64,12
2023-01-16 15:39:02.742642,AP-36,-70,12
2023-01-16 15:39:02.742839,pioneernuc,-74,1
2023-01-16 15:39:02.747315,AP-72,-75,12
2023-01-16 15:39:02.747601,AP-18,-76,12
2023-01-16 15:39:06.948434,AP-25,-64,12
2023-01-16 15:39:06.948598,AP-36,-69,12
2023-01-16 15:39:06.948766,AP-72,-75,12
2023-01-16 15:39:06.951161,pioneernuc,-76,1
2023-01-16 15:39:06.951357,AP-18,-76,12
2023-01-16 15:39:11.154549,AP-25,-65,12
2023-01-16 15:39:11.154724,AP-36,-70,12
2023-01-16 15:39:11.154894,pioneernuc,-74,1
2023-01-16 15:39:11.157381,AP-18,-75,12
2023-01-16 15:39:11.157664,AP-72,-76,12
