timestamp,SSID,RSSI,CH
2023-01-16 15:03:38.876894,AP-36,-50,12
2023-01-16 15:03:38.877276,AP-25,-71,12
2023-01-16 15:03:38.877635,AP-18,-79,12
2023-01-16 15:03:38.877820,AP-72,-90,12
2023-01-16 15:03:43.082810,AP-36,-48,12
2023-01-16 15:03:43.083010,AP-25,-72,12
2023-01-16 15:03:43.083269,AP-18,-76,12
2023-01-16 15:03:43.083513,AP-72,-87,12
2023-01-16 15:03:47.288637,AP-36,-46,12
2023-01-16 15:03:47.288943,AP-25,-72,12
2023-01-16 15:03:47.289166,AP-18,-76,12
2023-01-16 15:03:47.289456,AP-72,-81,12
2023-01-16 15:03:51.494855,AP-36,-47,12
2023-01-16 15:03:51.495014,AP-25,-71,12
2023-01-16 15:03:51.495158,AP-18,-76,12
2023-01-16 15:03:51.495300,AP-72,-81,12
2023-01-16 15:03:55.699504,AP-36,-46,12
2023-01-16 15:03:55.699675,AP-25,-71,12
2023-01-16 15:03:55.699841,AP-18,-78,12
2023-01-16 15:03:55.700140,AP-72,-82,12
2023-01-16 15:03:59.905620,AP-36,-46,12
2023-01-16 15:03:59.905783,AP-25,-71,12
2023-01-16 15:03:59.905941,AP-18,-78,12
2023-01-16 15:03:59.906146,AP-72,-82,12
2023-01-16 15:04:04.111345,AP-36,-46,12
2023-01-16 15:04:04.111562,AP-25,-72,12
2023-01-16 15:04:04.111705,AP-18,-77,12
2023-01-16 15:04:04.113212,AP-72,-79,12
2023-01-16 15:04:08.316145,AP-36,-46,12
2023-01-16 15:04:08.316334,AP-25,-71,12
2023-01-16 15:04:08.316488,AP-18,-78,12
2023-01-16 15:04:08.316849,AP-72,-81,12
2023-01-16 15:04:12.522266,AP-36,-45,12
2023-01-16 15:04:12.522476,AP-25,-71,12
2023-01-16 15:04:12.522630,AP-18,-77,12
2023-01-16 15:04:12.522784,AP-72,-84,12
2023-01-16 15:04:16.728226,AP-36,-46,12
2023-01-16 15:04:16.728495,AP-25,-71,12
2023-01-16 15:04:16.728641,AP-18,-79,12
2023-01-16 15:04:16.729035,AP-72,-81,12
2023-01-16 15:04:20.932885,AP-36,-46,12
2023-01-16 15:04:20.933065,AP-25,-71,12
2023-01-16 15:04:20.933230,AP-18,-76,12
2023-01-16 15:04:20.933526,AP-72,-81,12
2023-01-16 15:04:25.138775,AP-36,-46,12
2023-01-16 15:04:25.139139,AP-25,-72,12
2023-01-16 15:04:25.139456,AP-18,-76,12
2023-01-16 15:04:25.139641,AP-72,-82,12
2023-01-16 15:04:29.345414,AP-36,-47,12
2023-01-16 15:04:29.345653,AP-25,-72,12
2023-01-16 15:04:29.345796,AP-18,-77,12
2023-01-16 15:04:29.346542,AP-72,-81,12
2023-01-16 15:04:33.549581,AP-36,-47,12
2023-01-16 15:04:33.549757,AP-25,-71,12
2023-01-16 15:04:33.550010,AP-18,-77,12
2023-01-16 15:04:33.550208,AP-72,-82,12
