timestamp,SSID,RSSI,CH
2023-01-16 14:42:07.781577,AP-18,-74,12
2023-01-16 14:42:07.781735,AP-25,-74,12
2023-01-16 14:42:07.781877,AP-36,-79,12
2023-01-16 14:42:07.782632,AP-72,-85,12
2023-01-16 14:42:11.987337,AP-18,-71,12
2023-01-16 14:42:11.987690,AP-25,-73,12
2023-01-16 14:42:11.988066,AP-36,-78,12
2023-01-16 14:42:11.988248,AP-72,-89,12
2023-01-16 14:42:16.193405,AP-18,-70,12
2023-01-16 14:42:16.193584,AP-25,-74,12
2023-01-16 14:42:16.193879,AP-36,-77,12
2023-01-16 14:42:16.194073,AP-72,-86,12
2023-01-16 14:42:20.398948,AP-18,-70,12
2023-01-16 14:42:20.399138,AP-25,-74,12
2023-01-16 14:42:20.399282,AP-36,-77,12
2023-01-16 14:42:20.399580,AP-72,-89,12
2023-01-16 14:42:24.604270,AP-18,-72,12
2023-01-16 14:42:24.604702,AP-25,-74,12
2023-01-16 14:42:24.604883,AP-36,-74,12
2023-01-16 14:42:24.605055,AP-72,-89,12
2023-01-16 14:42:28.810012,AP-18,-71,12
2023-01-16 14:42:28.810169,AP-25,-74,12
2023-01-16 14:42:28.810312,AP-36,-77,12
2023-01-16 14:42:28.811877,AP-72,-87,12
2023-01-16 14:42:33.014912,AP-18,-70,12
2023-01-16 14:42:33.015062,AP-25,-74,12
2023-01-16 14:42:33.015204,AP-36,-78,12
2023-01-16 14:42:33.015562,AP-72,-87,12
2023-01-16 14:42:37.221125,AP-18,-70,12
2023-01-16 14:42:37.221281,AP-25,-74,12
2023-01-16 14:42:37.221423,AP-36,-76,12
2023-01-16 14:42:37.221564,AP-72,-84,12
2023-01-16 14:42:41.425698,AP-18,-69,12
2023-01-16 14:42:41.425891,AP-25,-73,12
2023-01-16 14:42:41.426072,AP-36,-79,12
2023-01-16 14:42:41.426608,AP-72,-85,12
2023-01-16 14:42:45.631776,AP-18,-70,12
2023-01-16 14:42:45.632196,AP-25,-73,12
2023-01-16 14:42:45.632387,AP-36,-77,12
2023-01-16 14:42:45.632586,AP-72,-86,12
2023-01-16 14:42:49.837639,AP-18,-71,12
2023-01-16 14:42:49.837791,AP-25,-74,12
2023-01-16 14:42:49.837932,AP-36,-76,12
2023-01-16 14:42:49.838086,AP-72,-85,12
2023-01-16 14:42:54.041632,AP-18,-69,12
2023-01-16 14:42:54.041782,AP-25,-74,12
2023-01-16 14:42:54.043685,AP-36,-78,12
2023-01-16 14:42:54.043860,AP-72,-85,12
2023-01-16 14:42:58.248515,AP-18,-70,12
2023-01-16 14:42:58.248929,AP-25,-74,12
2023-01-16 14:42:58.249074,AP-36,-76,12
2023-01-16 14:42:58.249224,AP-72,-86,12
2023-01-16 14:43:02.454423,AP-18,-70,12
2023-01-16 14:43:02.454582,AP-25,-74,12
2023-01-16 14:43:02.454725,AP-36,-80,12
2023-01-16 14:43:02.454867,AP-72,-85,12
