timestamp,SSID,RSSI,CH
2023-01-16 14:34:20.963514,AP-18,-65,12
2023-01-16 14:34:20.963727,AP-36,-72,12
2023-01-16 14:34:20.963935,AP-25,-75,12
2023-01-16 14:34:20.965783,AP-72,-81,12
2023-01-16 14:34:20.966091,pioneernuc,-87,1
2023-01-16 14:34:25.169489,AP-18,-66,12
2023-01-16 14:34:25.169728,AP-36,-72,12
2023-01-16 14:34:25.169875,AP-25,-74,12
2023-01-16 14:34:25.173439,AP-72,-83,12
2023-01-16 14:34:25.173672,pioneernuc,-87,1
2023-01-16 14:34:29.374278,AP-18,-64,12
2023-01-16 14:34:29.374469,AP-36,-72,12
2023-01-16 14:34:29.374646,AP-25,-74,12
2023-01-16 14:34:29.377482,AP-72,-81,12
2023-01-16 14:34:29.377658,pioneernuc,-87,1
2023-01-16 14:34:33.580185,AP-18,-64,12
2023-01-16 14:34:33.580466,AP-36,-72,12
2023-01-16 14:34:33.580673,AP-25,-74,12
2023-01-16 14:34:33.582992,AP-72,-79,12
2023-01-16 14:34:33.583223,pioneernuc,-88,1
2023-01-16 14:34:37.786570,AP-18,-64,12
2023-01-16 14:34:37.786768,AP-36,-71,12
2023-01-16 14:34:37.787095,AP-25,-74,12
2023-01-16 14:34:37.788696,AP-72,-81,12
2023-01-16 14:34:37.788894,pioneernuc,-88,1
2023-01-16 14:34:41.992277,AP-18,-63,12
2023-01-16 14:34:41.992444,AP-36,-72,12
2023-01-16 14:34:41.992589,AP-25,-74,12
2023-01-16 14:34:41.994662,AP-72,-81,12
2023-01-16 14:34:41.995030,pioneernuc,-88,1
2023-01-16 14:34:46.197863,AP-18,-64,12
2023-01-16 14:34:46.198025,AP-36,-72,12
2023-01-16 14:34:46.198177,AP-25,-75,12
2023-01-16 14:34:46.200372,AP-72,-81,12
2023-01-16 14:34:46.200544,pioneernuc,-85,1
2023-01-16 14:34:50.404016,AP-18,-63,12
2023-01-16 14:34:50.404204,AP-36,-72,12
2023-01-16 14:34:50.404443,AP-25,-75,12
2023-01-16 14:34:50.407909,AP-72,-81,12
2023-01-16 14:34:50.408182,pioneernuc,-87,1
2023-01-16 14:34:54.609826,AP-18,-63,12
2023-01-16 14:34:54.610093,AP-36,-72,12
2023-01-16 14:34:54.610299,AP-25,-74,12
2023-01-16 14:34:54.611679,AP-72,-81,12
2023-01-16 14:34:54.611944,pioneernuc,-90,1
2023-01-16 14:34:58.814651,AP-18,-64,12
2023-01-16 14:34:58.814853,AP-36,-71,12
2023-01-16 14:34:58.815029,AP-25,-74,12
2023-01-16 14:34:58.817495,AP-72,-81,12
2023-01-16 14:34:58.817892,pioneernuc,-94,1
2023-01-16 14:35:03.020587,AP-18,-64,12
2023-01-16 14:35:03.020841,AP-36,-72,12
2023-01-16 14:35:03.021069,AP-25,-75,12
2023-01-16 14:35:03.021250,AP-72,-80,12
2023-01-16 14:35:07.226400,AP-18,-64,12
2023-01-16 14:35:07.226604,AP-36,-72,12
2023-01-16 14:35:07.226755,AP-25,-74,12
2023-01-16 14:35:07.226993,AP-72,-81,12
2023-01-16 14:35:11.431296,AP-18,-64,12
2023-01-16 14:35:11.431593,AP-36,-72,12
2023-01-16 14:35:11.431758,AP-25,-75,12
2023-01-16 14:35:11.432032,AP-72,-81,12
2023-01-16 14:35:15.637249,AP-18,-63,12
2023-01-16 14:35:15.637546,AP-36,-71,12
2023-01-16 14:35:15.637735,AP-25,-75,12
2023-01-16 14:35:15.638023,AP-72,-81,12
