timestamp,SSID,RSSI,CH
2023-01-16 15:20:11.407211,AP-72,-56,12
2023-01-16 15:20:11.407398,AP-18,-72,12
2023-01-16 15:20:11.407585,AP-36,-74,12
2023-01-16 15:20:11.411387,AP-25,-78,12
2023-01-16 15:20:11.411697,pioneernuc,-88,1
2023-01-16 15:20:15.613139,AP-72,-61,12
2023-01-16 15:20:15.613394,AP-18,-73,12
2023-01-16 15:20:15.613885,AP-36,-74,12
2023-01-16 15:20:15.615198,AP-25,-75,12
2023-01-16 15:20:15.615379,pioneernuc,-82,1
2023-01-16 15:20:19.818288,AP-72,-61,12
2023-01-16 15:20:19.818483,AP-18,-73,12
2023-01-16 15:20:19.818656,AP-25,-73,12
2023-01-16 15:20:19.820986,AP-36,-73,12
2023-01-16 15:20:19.821169,pioneernuc,-87,1
2023-01-16 15:20:24.023923,AP-72,-61,12
2023-01-16 15:20:24.024149,AP-36,-73,12
2023-01-16 15:20:24.024497,AP-18,-73,12
2023-01-16 15:20:24.026775,AP-25,-76,12
2023-01-16 15:20:24.027187,pioneernuc,-86,1
2023-01-16 15:20:28.229775,AP-72,-61,12
2023-01-16 15:20:28.229967,AP-36,-73,12
2023-01-16 15:20:28.230134,AP-18,-75,12
2023-01-16 15:20:28.232272,AP-25,-75,12
2023-01-16 15:20:28.232635,pioneernuc,-89,1
2023-01-16 15:20:32.435843,AP-72,-61,12
2023-01-16 15:20:32.436045,AP-36,-73,12
2023-01-16 15:20:32.436305,AP-18,-74,12
2023-01-16 15:20:32.437954,AP-25,-75,12
2023-01-16 15:20:32.438295,pioneernuc,-84,1
2023-01-16 15:20:36.641693,AP-72,-61,12
2023-01-16 15:20:36.641848,AP-36,-72,12
2023-01-16 15:20:36.642040,AP-18,-74,12
2023-01-16 15:20:36.643681,AP-25,-75,12
2023-01-16 15:20:36.643905,pioneernuc,-89,1
2023-01-16 15:20:40.846575,AP-72,-59,12
2023-01-16 15:20:40.846778,AP-36,-72,12
2023-01-16 15:20:40.846947,AP-18,-74,12
2023-01-16 15:20:40.849585,AP-25,-74,12
2023-01-16 15:20:40.849757,pioneernuc,-85,1
2023-01-16 15:20:45.052440,AP-72,-60,12
2023-01-16 15:20:45.052712,AP-36,-72,12
2023-01-16 15:20:45.052886,AP-18,-74,12
2023-01-16 15:20:45.056924,AP-25,-74,12
2023-01-16 15:20:45.057383,pioneernuc,-88,1
2023-01-16 15:20:49.258461,AP-72,-61,12
2023-01-16 15:20:49.258624,AP-36,-72,12
2023-01-16 15:20:49.258795,AP-18,-74,12
2023-01-16 15:20:49.262751,AP-25,-74,12
2023-01-16 15:20:49.263042,pioneernuc,-91,1
2023-01-16 15:20:53.464254,AP-72,-60,12
2023-01-16 15:20:53.464534,AP-36,-71,12
2023-01-16 15:20:53.464690,AP-25,-74,12
2023-01-16 15:20:53.466691,AP-18,-76,12
2023-01-16 15:20:53.466863,pioneernuc,-87,1
2023-01-16 15:20:57.670162,AP-72,-59,12
2023-01-16 15:20:57.670381,AP-36,-71,12
2023-01-16 15:20:57.670545,AP-18,-74,12
2023-01-16 15:20:57.672272,AP-25,-75,12
2023-01-16 15:20:57.672525,pioneernuc,-86,1
2023-01-16 15:21:01.875183,AP-72,-59,12
2023-01-16 15:21:01.875355,AP-36,-72,12
2023-01-16 15:21:01.875509,AP-18,-74,12
2023-01-16 15:21:01.878092,AP-25,-74,12
2023-01-16 15:21:01.878337,pioneernuc,-84,1
2023-01-16 15:21:06.080928,AP-72,-60,12
2023-01-16 15:21:06.081144,AP-36,-72,12
2023-01-16 15:21:06.081342,AP-18,-74,12
2023-01-16 15:21:06.083792,AP-25,-74,12
2023-01-16 15:21:06.084213,pioneernuc,-88,1
2023-01-16 15:21:10.286891,AP-72,-61,12
2023-01-16 15:21:10.287042,AP-36,-72,12
2023-01-16 15:21:10.287184,AP-18,-74,12
2023-01-16 15:21:10.289455,AP-25,-75,12
2023-01-16 15:21:10.289854,pioneernuc,-86,1
