timestamp,SSID,RSSI,CH
2023-01-16 15:13:44.484519,AP-72,-57,12
2023-01-16 15:13:44.484730,AP-36,-60,12
2023-01-16 15:13:44.484924,AP-18,-73,12
2023-01-16 15:13:44.485107,AP-25,-73,12
2023-01-16 15:13:48.689461,AP-36,-60,12
2023-01-16 15:13:48.689741,AP-72,-62,12
2023-01-16 15:13:48.690056,AP-18,-73,12
2023-01-16 15:13:48.690443,AP-25,-73,12
2023-01-16 15:13:52.895570,AP-36,-62,12
2023-01-16 15:13:52.895822,AP-72,-64,12
2023-01-16 15:13:52.896031,AP-18,-72,12
2023-01-16 15:13:52.896193,AP-25,-75,12
2023-01-16 15:13:57.101283,AP-36,-61,12
2023-01-16 15:13:57.101484,AP-72,-61,12
2023-01-16 15:13:57.101654,AP-18,-72,12
2023-01-16 15:13:57.101819,AP-25,-74,12
2023-01-16 15:14:01.306343,AP-72,-60,12
2023-01-16 15:14:01.306554,AP-36,-60,12
2023-01-16 15:14:01.306723,AP-18,-71,12
2023-01-16 15:14:01.308576,AP-25,-74,12
2023-01-16 15:14:05.512133,AP-36,-60,12
2023-01-16 15:14:05.512334,AP-72,-61,12
2023-01-16 15:14:05.512779,AP-18,-71,12
2023-01-16 15:14:05.513003,AP-25,-75,12
2023-01-16 15:14:09.717938,AP-72,-59,12
2023-01-16 15:14:09.718298,AP-36,-59,12
2023-01-16 15:14:09.718458,AP-18,-71,12
2023-01-16 15:14:09.718672,AP-25,-75,12
2023-01-16 15:14:13.922038,AP-36,-60,12
2023-01-16 15:14:13.922489,AP-72,-61,12
2023-01-16 15:14:13.922712,AP-18,-71,12
2023-01-16 15:14:18.129331,AP-72,-55,12
2023-01-16 15:14:18.129796,AP-36,-60,12
2023-01-16 15:14:18.129957,AP-18,-71,12
2023-01-16 15:14:18.130214,AP-25,-82,12
2023-01-16 15:14:22.332929,AP-72,-56,12
2023-01-16 15:14:22.333125,AP-36,-60,12
2023-01-16 15:14:22.333342,AP-18,-72,12
2023-01-16 15:14:26.538783,AP-72,-56,12
2023-01-16 15:14:26.538967,AP-36,-60,12
2023-01-16 15:14:26.540857,AP-18,-72,12
2023-01-16 15:14:26.541102,AP-25,-74,12
2023-01-16 15:14:30.745486,AP-72,-56,12
2023-01-16 15:14:30.745715,AP-36,-61,12
2023-01-16 15:14:30.745875,AP-18,-72,12
2023-01-16 15:14:30.746026,AP-25,-74,12
2023-01-16 15:14:34.950285,AP-72,-56,12
2023-01-16 15:14:34.950501,AP-36,-61,12
2023-01-16 15:14:34.950734,AP-18,-69,12
2023-01-16 15:14:34.950977,AP-25,-73,12
2023-01-16 15:14:39.156283,AP-36,-60,12
2023-01-16 15:14:39.156611,AP-72,-61,12
2023-01-16 15:14:39.156847,AP-18,-68,12
2023-01-16 15:14:39.157003,AP-25,-73,12
