timestamp,SSID,RSSI,CH
2023-01-16 14:40:39.464561,AP-18,-67,12
2023-01-16 14:40:39.464863,AP-36,-70,12
2023-01-16 14:40:39.465054,AP-25,-73,12
2023-01-16 14:40:39.467069,AP-72,-87,12
2023-01-16 14:40:39.467244,pioneernuc,-93,1
2023-01-16 14:40:43.670578,AP-36,-68,12
2023-01-16 14:40:43.670792,AP-18,-69,12
2023-01-16 14:40:43.670946,AP-25,-73,12
2023-01-16 14:40:43.671208,AP-72,-85,12
2023-01-16 14:40:47.875578,AP-18,-68,12
2023-01-16 14:40:47.875800,AP-36,-69,12
2023-01-16 14:40:47.876009,AP-25,-74,12
2023-01-16 14:40:47.878240,AP-72,-86,12
2023-01-16 14:40:47.878485,pioneernuc,-93,1
2023-01-16 14:40:52.081298,AP-36,-69,12
2023-01-16 14:40:52.081531,AP-18,-69,12
2023-01-16 14:40:52.081780,AP-25,-73,12
2023-01-16 14:40:52.083717,AP-72,-88,12
2023-01-16 14:40:56.287124,AP-18,-68,12
2023-01-16 14:40:56.287367,AP-36,-69,12
2023-01-16 14:40:56.287521,AP-25,-74,12
2023-01-16 14:40:56.287714,AP-72,-88,12
2023-01-16 14:41:00.492248,AP-36,-69,12
2023-01-16 14:41:00.492461,AP-18,-69,12
2023-01-16 14:41:00.492613,AP-25,-73,12
2023-01-16 14:41:00.493101,AP-72,-88,12
2023-01-16 14:41:04.697996,AP-36,-70,12
2023-01-16 14:41:04.698654,AP-18,-72,12
2023-01-16 14:41:04.698801,AP-25,-73,12
2023-01-16 14:41:04.698942,AP-72,-89,12
2023-01-16 14:41:08.903986,AP-36,-70,12
2023-01-16 14:41:08.904159,AP-18,-71,12
2023-01-16 14:41:08.904308,AP-25,-73,12
2023-01-16 14:41:08.904455,AP-72,-87,12
2023-01-16 14:41:13.108737,AP-18,-69,12
2023-01-16 14:41:13.109188,AP-36,-70,12
2023-01-16 14:41:13.109400,AP-25,-73,12
2023-01-16 14:41:13.109638,AP-72,-86,12
2023-01-16 14:41:17.318118,AP-18,-69,12
2023-01-16 14:41:17.318169,AP-36,-71,12
2023-01-16 14:41:17.318215,AP-25,-74,12
2023-01-16 14:41:17.318261,AP-72,-88,12
2023-01-16 14:41:21.520598,AP-18,-69,12
2023-01-16 14:41:21.520853,AP-36,-71,12
2023-01-16 14:41:21.521008,AP-25,-74,12
2023-01-16 14:41:21.521155,AP-72,-85,12
2023-01-16 14:41:25.726611,AP-18,-70,12
2023-01-16 14:41:25.726836,AP-36,-70,12
2023-01-16 14:41:25.726989,AP-25,-74,12
2023-01-16 14:41:25.727138,AP-72,-87,12
2023-01-16 14:41:29.931533,AP-18,-69,12
2023-01-16 14:41:29.931687,AP-36,-71,12
2023-01-16 14:41:29.931827,AP-25,-73,12
2023-01-16 14:41:29.932173,AP-72,-87,12
2023-01-16 14:41:34.137290,AP-18,-69,12
2023-01-16 14:41:34.137564,AP-36,-70,12
2023-01-16 14:41:34.137716,AP-25,-74,12
2023-01-16 14:41:34.137918,AP-72,-88,12
2023-01-16 14:41:38.342274,AP-36,-70,12
2023-01-16 14:41:38.342636,AP-18,-70,12
2023-01-16 14:41:38.343019,AP-25,-74,12
2023-01-16 14:41:38.343166,AP-72,-87,12
