timestamp,SSID,RSSI,CH
2023-01-16 15:00:46.447366,AP-36,-45,12
2023-01-16 15:00:46.447578,AP-72,-71,12
2023-01-16 15:00:46.447822,AP-25,-73,12
2023-01-16 15:00:46.448066,AP-18,-83,12
2023-01-16 15:00:50.653063,AP-36,-37,12
2023-01-16 15:00:50.653224,AP-72,-71,12
2023-01-16 15:00:50.653386,AP-25,-73,12
2023-01-16 15:00:50.653604,AP-18,-83,12
2023-01-16 15:00:54.857744,AP-36,-39,12
2023-01-16 15:00:54.858016,AP-72,-71,12
2023-01-16 15:00:54.858158,AP-25,-73,12
2023-01-16 15:00:54.858754,AP-18,-83,12
2023-01-16 15:00:59.063665,AP-36,-36,12
2023-01-16 15:00:59.063872,AP-72,-73,12
2023-01-16 15:00:59.064156,AP-25,-74,12
2023-01-16 15:00:59.064357,AP-18,-82,12
2023-01-16 15:01:03.269586,AP-36,-37,12
2023-01-16 15:01:03.269995,AP-72,-73,12
2023-01-16 15:01:03.270201,AP-25,-74,12
2023-01-16 15:01:03.270353,AP-18,-84,12
2023-01-16 15:01:07.475743,AP-36,-36,12
2023-01-16 15:01:07.475943,AP-72,-74,12
2023-01-16 15:01:07.476160,AP-25,-74,12
2023-01-16 15:01:07.476387,AP-18,-82,12
2023-01-16 15:01:11.678580,AP-36,-35,12
2023-01-16 15:01:11.678724,AP-25,-73,12
2023-01-16 15:01:11.681384,AP-72,-74,12
2023-01-16 15:01:11.681754,AP-18,-84,12
2023-01-16 15:01:15.886220,AP-36,-37,12
2023-01-16 15:01:15.886411,AP-72,-74,12
2023-01-16 15:01:15.886613,AP-25,-74,12
2023-01-16 15:01:15.888421,AP-18,-84,12
2023-01-16 15:01:20.092347,AP-36,-36,12
2023-01-16 15:01:20.092502,AP-72,-73,12
2023-01-16 15:01:20.092711,AP-25,-74,12
2023-01-16 15:01:20.092929,AP-18,-84,12
2023-01-16 15:01:24.297129,AP-36,-36,12
2023-01-16 15:01:24.297357,AP-72,-74,12
2023-01-16 15:01:24.297796,AP-25,-74,12
2023-01-16 15:01:24.298078,AP-18,-82,12
2023-01-16 15:01:28.502969,AP-36,-34,12
2023-01-16 15:01:28.503259,AP-72,-73,12
2023-01-16 15:01:28.503453,AP-25,-75,12
2023-01-16 15:01:28.503620,AP-18,-84,12
2023-01-16 15:01:32.709038,AP-36,-37,12
2023-01-16 15:01:32.709224,AP-72,-74,12
2023-01-16 15:01:32.709468,AP-25,-74,12
2023-01-16 15:01:32.709691,AP-18,-84,12
2023-01-16 15:01:36.913715,AP-36,-36,12
2023-01-16 15:01:36.913974,AP-72,-73,12
2023-01-16 15:01:36.914146,AP-25,-74,12
2023-01-16 15:01:36.914629,AP-18,-85,12
2023-01-16 15:01:41.119708,AP-36,-36,12
2023-01-16 15:01:41.119896,AP-72,-74,12
2023-01-16 15:01:41.120159,AP-25,-74,12
2023-01-16 15:01:41.120375,AP-18,-84,12
