timestamp,SSID,RSSI,CH
2023-01-16 14:30:33.853891,AP-18,-59,12
2023-01-16 14:30:33.854114,AP-25,-77,12
2023-01-16 14:30:33.854294,AP-72,-78,12
2023-01-16 14:30:33.856642,AP-36,-82,12
2023-01-16 14:30:33.856924,pioneernuc,-87,1
2023-01-16 14:30:38.061584,AP-18,-61,12
2023-01-16 14:30:38.061737,AP-25,-77,12
2023-01-16 14:30:38.061879,AP-72,-78,12
2023-01-16 14:30:38.062248,AP-36,-83,12
2023-01-16 14:30:38.062421,pioneernuc,-90,1
2023-01-16 14:30:42.265625,AP-18,-60,12
2023-01-16 14:30:42.265783,AP-25,-76,12
2023-01-16 14:30:42.265926,AP-72,-79,12
2023-01-16 14:30:42.268415,AP-36,-81,12
2023-01-16 14:30:42.268730,pioneernuc,-90,1
2023-01-16 14:30:46.471544,AP-18,-60,12
2023-01-16 14:30:46.471830,AP-25,-76,12
2023-01-16 14:30:46.472001,AP-72,-78,12
2023-01-16 14:30:46.473739,AP-36,-83,12
2023-01-16 14:30:46.473912,pioneernuc,-90,1
2023-01-16 14:30:50.677530,AP-18,-60,12
2023-01-16 14:30:50.677737,AP-25,-77,12
2023-01-16 14:30:50.677890,AP-72,-79,12
2023-01-16 14:30:50.679483,AP-36,-84,12
2023-01-16 14:30:50.679718,pioneernuc,-92,1
2023-01-16 14:30:54.882494,AP-18,-60,12
2023-01-16 14:30:54.882649,AP-25,-76,12
2023-01-16 14:30:54.882792,AP-72,-79,12
2023-01-16 14:30:54.887146,AP-36,-81,12
2023-01-16 14:30:54.887332,pioneernuc,-89,1
2023-01-16 14:30:59.088203,AP-18,-61,12
2023-01-16 14:30:59.088389,AP-25,-76,12
2023-01-16 14:30:59.088541,AP-72,-78,12
2023-01-16 14:30:59.091083,AP-36,-81,12
2023-01-16 14:30:59.091287,pioneernuc,-90,1
2023-01-16 14:31:03.294425,AP-18,-59,12
2023-01-16 14:31:03.294598,AP-25,-77,12
2023-01-16 14:31:03.294741,AP-72,-79,12
2023-01-16 14:31:03.296737,AP-36,-82,12
2023-01-16 14:31:03.296910,pioneernuc,-90,1
2023-01-16 14:31:07.500166,AP-18,-60,12
2023-01-16 14:31:07.500339,AP-25,-77,12
2023-01-16 14:31:07.500540,AP-36,-80,12
2023-01-16 14:31:07.502471,AP-72,-80,12
2023-01-16 14:31:07.502708,pioneernuc,-90,1
2023-01-16 14:31:11.706140,AP-18,-60,12
2023-01-16 14:31:11.706605,AP-25,-77,12
2023-01-16 14:31:11.706751,AP-72,-78,12
2023-01-16 14:31:11.708377,AP-36,-80,12
2023-01-16 14:31:11.708557,pioneernuc,-88,1
2023-01-16 14:31:15.911786,AP-18,-62,12
2023-01-16 14:31:15.911944,AP-25,-76,12
2023-01-16 14:31:15.912113,AP-36,-79,12
2023-01-16 14:31:15.913831,AP-72,-79,12
2023-01-16 14:31:15.914052,pioneernuc,-89,1
2023-01-16 14:31:20.116879,AP-18,-60,12
2023-01-16 14:31:20.117072,AP-25,-77,12
2023-01-16 14:31:20.117273,AP-72,-78,12
2023-01-16 14:31:20.121551,AP-36,-82,12
2023-01-16 14:31:20.121771,pioneernuc,-89,1
2023-01-16 14:31:24.322763,AP-18,-62,12
2023-01-16 14:31:24.322921,AP-25,-76,12
2023-01-16 14:31:24.323072,AP-72,-77,12
2023-01-16 14:31:24.325517,AP-36,-82,12
2023-01-16 14:31:24.325868,pioneernuc,-92,1
2023-01-16 14:31:28.528548,AP-18,-62,12
2023-01-16 14:31:28.528726,AP-25,-76,12
2023-01-16 14:31:28.528975,AP-72,-79,12
2023-01-16 14:31:28.531097,AP-36,-81,12
2023-01-16 14:31:28.531270,pioneernuc,-89,1
