timestamp,SSID,RSSI,CH
2023-01-16 15:02:14.765041,AP-36,-38,12
2023-01-16 15:02:14.765246,AP-72,-70,12
2023-01-16 15:02:14.765439,AP-25,-73,12
2023-01-16 15:02:14.765665,AP-18,-74,12
2023-01-16 15:02:18.970861,AP-36,-39,12
2023-01-16 15:02:18.971251,AP-72,-70,12
2023-01-16 15:02:18.971504,AP-18,-72,12
2023-01-16 15:02:18.971663,AP-25,-73,12
2023-01-16 15:02:23.175705,AP-36,-38,12
2023-01-16 15:02:23.175907,AP-72,-69,12
2023-01-16 15:02:23.176071,AP-25,-73,12
2023-01-16 15:02:23.176377,AP-18,-74,12
2023-01-16 15:02:27.381904,AP-36,-39,12
2023-01-16 15:02:27.382115,AP-72,-70,12
2023-01-16 15:02:27.382344,AP-25,-72,12
2023-01-16 15:02:27.383971,AP-18,-73,12
2023-01-16 15:02:31.587689,AP-36,-39,12
2023-01-16 15:02:31.587856,AP-72,-70,12
2023-01-16 15:02:31.588035,AP-18,-72,12
2023-01-16 15:02:31.588213,AP-25,-73,12
2023-01-16 15:02:35.792429,AP-36,-39,12
2023-01-16 15:02:35.792624,AP-72,-71,12
2023-01-16 15:02:35.792806,AP-18,-72,12
2023-01-16 15:02:35.793161,AP-25,-73,12
2023-01-16 15:02:39.998320,AP-36,-39,12
2023-01-16 15:02:39.998502,AP-72,-70,12
2023-01-16 15:02:39.998798,AP-25,-73,12
2023-01-16 15:02:39.998958,AP-18,-73,12
2023-01-16 15:02:44.204382,AP-36,-39,12
2023-01-16 15:02:44.204562,AP-72,-70,12
2023-01-16 15:02:44.204722,AP-18,-72,12
2023-01-16 15:02:44.204881,AP-25,-73,12
2023-01-16 15:02:48.410110,AP-36,-39,12
2023-01-16 15:02:48.410323,AP-72,-70,12
2023-01-16 15:02:48.410504,AP-18,-72,12
2023-01-16 15:02:48.410736,AP-25,-73,12
2023-01-16 15:02:52.614959,AP-36,-39,12
2023-01-16 15:02:52.615170,AP-72,-71,12
2023-01-16 15:02:52.615353,AP-18,-73,12
2023-01-16 15:02:52.617614,AP-25,-73,12
2023-01-16 15:02:56.820930,AP-36,-41,12
2023-01-16 15:02:56.821230,AP-72,-70,12
2023-01-16 15:02:56.821376,AP-18,-73,12
2023-01-16 15:02:56.821518,AP-25,-73,12
2023-01-16 15:03:01.026850,AP-36,-39,12
2023-01-16 15:03:01.027012,AP-72,-69,12
2023-01-16 15:03:01.027228,AP-18,-73,12
2023-01-16 15:03:01.027427,AP-25,-73,12
2023-01-16 15:03:05.231802,AP-36,-39,12
2023-01-16 15:03:05.233223,AP-72,-70,12
2023-01-16 15:03:05.233665,AP-18,-73,12
2023-01-16 15:03:05.233996,AP-25,-74,12
2023-01-16 15:03:09.437570,AP-36,-39,12
2023-01-16 15:03:09.437722,AP-72,-70,12
2023-01-16 15:03:09.438040,AP-18,-73,12
2023-01-16 15:03:09.438470,AP-25,-73,12
