timestamp,SSID,RSSI,CH
2023-01-16 15:06:39.717630,AP-36,-52,12
2023-01-16 15:06:39.717867,AP-72,-70,12
2023-01-16 15:06:39.718122,AP-25,-76,12
2023-01-16 15:06:39.718348,AP-18,-77,12
2023-01-16 15:06:43.923728,AP-36,-51,12
2023-01-16 15:06:43.923877,AP-72,-70,12
2023-01-16 15:06:43.925487,AP-18,-74,12
2023-01-16 15:06:43.926120,AP-25,-76,12
2023-01-16 15:06:48.128371,AP-36,-51,12
2023-01-16 15:06:48.128623,AP-72,-72,12
2023-01-16 15:06:48.128793,AP-25,-74,12
2023-01-16 15:06:48.129289,AP-18,-76,12
2023-01-16 15:06:52.334308,AP-36,-50,12
2023-01-16 15:06:52.334467,AP-72,-72,12
2023-01-16 15:06:52.334653,AP-18,-74,12
2023-01-16 15:06:52.334916,AP-25,-74,12
2023-01-16 15:06:56.540454,AP-36,-50,12
2023-01-16 15:06:56.540915,AP-72,-70,12
2023-01-16 15:06:56.541113,AP-25,-75,12
2023-01-16 15:06:56.541335,AP-18,-77,12
2023-01-16 15:07:00.746089,AP-36,-50,12
2023-01-16 15:07:00.746273,AP-72,-70,12
2023-01-16 15:07:00.746526,AP-25,-74,12
2023-01-16 15:07:00.746697,AP-18,-76,12
2023-01-16 15:07:04.950957,AP-36,-50,12
2023-01-16 15:07:04.951151,AP-72,-69,12
2023-01-16 15:07:04.951342,AP-25,-75,12
2023-01-16 15:07:04.951773,AP-18,-76,12
2023-01-16 15:07:09.156868,AP-36,-50,12
2023-01-16 15:07:09.157130,AP-72,-71,12
2023-01-16 15:07:09.157399,AP-25,-75,12
2023-01-16 15:07:09.157590,AP-18,-78,12
2023-01-16 15:07:13.362817,AP-36,-49,12
2023-01-16 15:07:13.363339,AP-18,-73,12
2023-01-16 15:07:13.363482,AP-72,-73,12
2023-01-16 15:07:13.363623,AP-25,-75,12
2023-01-16 15:07:17.569546,AP-36,-51,12
2023-01-16 15:07:17.569850,AP-72,-71,12
2023-01-16 15:07:17.571062,AP-18,-74,12
2023-01-16 15:07:17.573972,AP-25,-75,12
