timestamp,SSID,RSSI,CH
2023-01-16 15:17:56.823428,AP-36,-68,12
2023-01-16 15:17:56.823609,AP-72,-71,12
2023-01-16 15:17:56.823812,AP-18,-76,12
2023-01-16 15:17:56.828299,AP-25,-77,12
2023-01-16 15:17:56.828514,pioneernuc,-82,1
2023-01-16 15:18:01.029434,AP-72,-64,12
2023-01-16 15:18:01.029623,AP-36,-67,12
2023-01-16 15:18:01.030217,AP-18,-73,12
2023-01-16 15:18:01.034147,AP-25,-76,12
2023-01-16 15:18:01.034353,pioneernuc,-80,1
2023-01-16 15:18:05.235252,AP-72,-60,12
2023-01-16 15:18:05.235446,AP-36,-68,12
2023-01-16 15:18:05.235686,AP-18,-76,12
2023-01-16 15:18:05.237993,AP-25,-77,12
2023-01-16 15:18:05.238571,pioneernuc,-81,1
2023-01-16 15:18:09.441151,AP-72,-59,12
2023-01-16 15:18:09.441373,AP-36,-68,12
2023-01-16 15:18:09.441531,AP-18,-72,12
2023-01-16 15:18:09.443573,AP-25,-77,12
2023-01-16 15:18:09.443831,pioneernuc,-81,1
2023-01-16 15:18:13.647014,AP-72,-58,12
2023-01-16 15:18:13.647437,AP-36,-68,12
2023-01-16 15:18:13.647671,AP-18,-74,12
2023-01-16 15:18:13.649285,AP-25,-78,12
2023-01-16 15:18:13.649485,pioneernuc,-80,1
2023-01-16 15:18:17.853809,AP-72,-58,12
2023-01-16 15:18:17.854070,AP-36,-68,12
2023-01-16 15:18:17.854212,AP-18,-73,12
2023-01-16 15:18:17.855058,AP-25,-76,12
2023-01-16 15:18:17.855228,pioneernuc,-83,1
2023-01-16 15:18:22.057836,AP-72,-57,12
2023-01-16 15:18:22.058046,AP-36,-67,12
2023-01-16 15:18:22.058221,AP-18,-74,12
2023-01-16 15:18:22.060706,AP-25,-77,12
2023-01-16 15:18:22.060940,pioneernuc,-82,1
2023-01-16 15:18:26.263961,AP-36,-67,12
2023-01-16 15:18:26.264463,AP-72,-67,12
2023-01-16 15:18:26.264655,AP-18,-74,12
2023-01-16 15:18:26.266395,AP-25,-77,12
2023-01-16 15:18:26.266675,pioneernuc,-82,1
2023-01-16 15:18:30.469685,AP-72,-58,12
2023-01-16 15:18:30.469838,AP-36,-67,12
2023-01-16 15:18:30.469977,AP-18,-73,12
2023-01-16 15:18:30.473966,AP-25,-78,12
2023-01-16 15:18:30.474220,pioneernuc,-81,1
2023-01-16 15:18:34.675590,AP-72,-57,12
2023-01-16 15:18:34.675755,AP-36,-69,12
2023-01-16 15:18:34.675896,AP-18,-75,12
2023-01-16 15:18:34.679734,AP-25,-77,12
2023-01-16 15:18:34.679935,pioneernuc,-82,1
2023-01-16 15:18:38.881731,AP-72,-58,12
2023-01-16 15:18:38.881913,AP-36,-66,12
2023-01-16 15:18:38.882063,AP-18,-73,12
2023-01-16 15:18:38.883638,AP-25,-78,12
2023-01-16 15:18:38.883869,pioneernuc,-83,1
2023-01-16 15:18:43.086423,AP-72,-57,12
2023-01-16 15:18:43.086582,AP-36,-67,12
2023-01-16 15:18:43.086721,AP-18,-74,12
2023-01-16 15:18:43.089383,AP-25,-78,12
2023-01-16 15:18:43.089644,pioneernuc,-82,1
2023-01-16 15:18:47.292244,AP-72,-59,12
2023-01-16 15:18:47.292530,AP-36,-68,12
2023-01-16 15:18:47.292761,AP-18,-72,12
2023-01-16 15:18:47.295108,AP-25,-77,12
2023-01-16 15:18:47.295280,pioneernuc,-82,1
2023-01-16 15:18:51.498079,AP-72,-58,12
2023-01-16 15:18:51.498329,AP-36,-68,12
2023-01-16 15:18:51.498484,AP-18,-73,12
2023-01-16 15:18:51.500653,AP-25,-77,12
2023-01-16 15:18:51.500849,pioneernuc,-82,1
2023-01-16 15:18:55.704518,AP-72,-57,12
2023-01-16 15:18:55.704680,AP-36,-68,12
2023-01-16 15:18:55.704933,AP-18,-73,12
2023-01-16 15:18:55.706728,AP-25,-78,12
2023-01-16 15:18:55.706956,pioneernuc,-81,1
