timestamp,SSID,RSSI,CH
2023-01-16 14:29:09.739786,AP-18,-69,12
2023-01-16 14:29:09.740035,AP-25,-77,12
2023-01-16 14:29:09.740201,AP-72,-80,12
2023-01-16 14:29:09.741838,AP-36,-82,12
2023-01-16 14:29:09.742105,pioneernuc,-93,1
2023-01-16 14:29:13.944839,AP-18,-68,12
2023-01-16 14:29:13.945036,AP-25,-78,12
2023-01-16 14:29:13.945439,AP-72,-79,12
2023-01-16 14:29:13.947546,AP-36,-83,12
2023-01-16 14:29:13.947780,pioneernuc,-94,1
2023-01-16 14:29:18.150638,AP-18,-63,12
2023-01-16 14:29:18.151097,AP-25,-78,12
2023-01-16 14:29:18.151244,AP-72,-80,12
2023-01-16 14:29:18.155146,AP-36,-85,12
2023-01-16 14:29:18.155454,pioneernuc,-87,1
2023-01-16 14:29:22.356544,AP-18,-61,12
2023-01-16 14:29:22.356706,AP-25,-78,12
2023-01-16 14:29:22.356856,AP-72,-79,12
2023-01-16 14:29:22.359125,AP-36,-85,12
2023-01-16 14:29:22.359435,pioneernuc,-91,1
2023-01-16 14:29:26.562405,AP-18,-63,12
2023-01-16 14:29:26.562641,AP-25,-78,12
2023-01-16 14:29:26.562868,AP-72,-78,12
2023-01-16 14:29:26.564777,AP-36,-89,12
2023-01-16 14:29:26.565003,pioneernuc,-90,1
2023-01-16 14:29:30.768437,AP-18,-64,12
2023-01-16 14:29:30.768649,AP-25,-77,12
2023-01-16 14:29:30.768793,AP-72,-80,12
2023-01-16 14:29:30.770508,AP-36,-86,12
2023-01-16 14:29:30.770903,pioneernuc,-88,1
2023-01-16 14:29:34.973183,AP-18,-61,12
2023-01-16 14:29:34.973425,AP-25,-77,12
2023-01-16 14:29:34.973579,AP-72,-79,12
2023-01-16 14:29:34.976182,AP-36,-85,12
2023-01-16 14:29:34.976368,pioneernuc,-92,1
2023-01-16 14:29:39.179074,AP-18,-61,12
2023-01-16 14:29:39.179288,AP-25,-77,12
2023-01-16 14:29:39.179507,AP-72,-80,12
2023-01-16 14:29:39.181961,AP-36,-87,12
2023-01-16 14:29:39.182202,pioneernuc,-93,1
2023-01-16 14:29:43.385078,AP-18,-61,12
2023-01-16 14:29:43.385241,AP-25,-77,12
2023-01-16 14:29:43.385382,AP-72,-81,12
2023-01-16 14:29:43.389584,AP-36,-86,12
2023-01-16 14:29:43.389974,pioneernuc,-89,1
2023-01-16 14:29:47.590882,AP-18,-61,12
2023-01-16 14:29:47.591110,AP-25,-77,12
2023-01-16 14:29:47.591275,AP-72,-80,12
2023-01-16 14:29:47.593562,AP-36,-86,12
2023-01-16 14:29:47.593789,pioneernuc,-89,1
2023-01-16 14:29:51.796844,AP-18,-62,12
2023-01-16 14:29:51.797026,AP-25,-77,12
2023-01-16 14:29:51.797170,AP-72,-80,12
2023-01-16 14:29:51.799239,AP-36,-86,12
2023-01-16 14:29:51.799431,pioneernuc,-92,1
2023-01-16 14:29:56.002899,AP-18,-62,12
2023-01-16 14:29:56.003318,AP-25,-77,12
2023-01-16 14:29:56.003468,AP-72,-80,12
2023-01-16 14:29:56.004820,AP-36,-86,12
2023-01-16 14:29:56.005083,pioneernuc,-89,1
2023-01-16 14:30:00.207557,AP-18,-62,12
2023-01-16 14:30:00.207836,AP-25,-77,12
2023-01-16 14:30:00.208204,AP-72,-79,12
2023-01-16 14:30:00.210542,AP-36,-86,12
2023-01-16 14:30:00.210986,pioneernuc,-90,1
2023-01-16 14:30:04.413484,AP-18,-62,12
2023-01-16 14:30:04.413644,AP-25,-77,12
2023-01-16 14:30:04.413785,AP-72,-79,12
2023-01-16 14:30:04.416661,AP-36,-85,12
2023-01-16 14:30:04.416839,pioneernuc,-91,1
