timestamp,SSID,RSSI,CH
2023-01-16 14:49:12.535587,AP-36,-74,12
2023-01-16 14:49:12.535748,AP-25,-76,12
2023-01-16 14:49:12.535894,AP-72,-78,12
2023-01-16 14:49:12.536584,AP-18,-85,12
2023-01-16 14:49:16.741261,AP-36,-75,12
2023-01-16 14:49:16.741445,AP-25,-76,12
2023-01-16 14:49:16.741614,AP-72,-77,12
2023-01-16 14:49:16.741866,AP-18,-83,12
2023-01-16 14:49:20.947203,AP-36,-70,12
2023-01-16 14:49:20.947540,AP-72,-79,12
2023-01-16 14:49:20.947684,AP-18,-80,12
2023-01-16 14:49:25.152223,AP-25,-75,12
2023-01-16 14:49:25.152381,AP-18,-79,12
2023-01-16 14:49:25.152672,AP-36,-79,12
2023-01-16 14:49:25.152833,AP-72,-80,12
2023-01-16 14:49:29.356922,AP-36,-75,12
2023-01-16 14:49:29.357123,AP-25,-75,12
2023-01-16 14:49:29.357285,AP-18,-81,12
2023-01-16 14:49:33.562979,AP-36,-71,12
2023-01-16 14:49:33.563162,AP-25,-75,12
2023-01-16 14:49:33.563338,AP-72,-78,12
2023-01-16 14:49:33.563660,AP-18,-82,12
2023-01-16 14:49:37.767856,AP-36,-71,12
2023-01-16 14:49:37.768008,AP-72,-79,12
2023-01-16 14:49:37.768176,AP-18,-81,12
2023-01-16 14:49:41.973173,AP-36,-76,12
2023-01-16 14:49:41.973412,AP-18,-76,12
2023-01-16 14:49:41.973573,AP-25,-78,12
2023-01-16 14:49:46.179817,AP-36,-72,12
2023-01-16 14:49:46.180015,AP-18,-76,12
2023-01-16 14:49:46.180227,AP-25,-76,12
2023-01-16 14:49:46.180383,AP-72,-79,12
2023-01-16 14:49:50.385804,AP-36,-75,12
2023-01-16 14:49:50.385958,AP-18,-75,12
2023-01-16 14:49:50.386324,AP-25,-76,12
2023-01-16 14:49:50.386487,AP-72,-79,12
2023-01-16 14:49:54.590936,AP-36,-74,12
2023-01-16 14:49:54.591776,AP-25,-76,12
2023-01-16 14:49:54.594590,AP-18,-82,12
2023-01-16 14:49:58.795839,AP-36,-73,12
2023-01-16 14:49:58.796568,AP-72,-78,12
2023-01-16 14:49:58.796748,AP-18,-82,12
2023-01-16 14:50:03.000560,AP-36,-74,12
2023-01-16 14:50:03.000714,AP-25,-75,12
2023-01-16 14:50:03.000855,AP-18,-83,12
2023-01-16 14:50:07.207242,AP-36,-74,12
2023-01-16 14:50:07.207462,AP-25,-76,12
2023-01-16 14:50:07.207664,AP-72,-78,12
2023-01-16 14:50:07.207846,AP-18,-81,12
