timestamp,SSID,RSSI,CH
2023-01-16 14:37:47.036700,AP-18,-68,12
2023-01-16 14:37:47.037297,AP-25,-77,12
2023-01-16 14:37:47.037480,AP-72,-83,12
2023-01-16 14:37:47.037625,AP-36,-85,12
2023-01-16 14:37:51.242640,AP-18,-68,12
2023-01-16 14:37:51.242866,AP-25,-75,12
2023-01-16 14:37:51.243022,AP-36,-82,12
2023-01-16 14:37:51.243170,AP-72,-82,12
2023-01-16 14:37:55.447485,AP-18,-74,12
2023-01-16 14:37:55.447872,AP-25,-77,12
2023-01-16 14:37:55.448138,AP-36,-79,12
2023-01-16 14:37:55.448372,AP-72,-83,12
2023-01-16 14:37:59.653749,AP-18,-73,12
2023-01-16 14:37:59.653916,AP-25,-76,12
2023-01-16 14:37:59.654058,AP-36,-79,12
2023-01-16 14:37:59.654199,AP-72,-83,12
2023-01-16 14:38:03.859324,AP-18,-76,12
2023-01-16 14:38:03.859489,AP-25,-77,12
2023-01-16 14:38:03.859631,AP-36,-81,12
2023-01-16 14:38:03.861476,AP-72,-83,12
2023-01-16 14:38:08.064362,AP-25,-76,12
2023-01-16 14:38:08.064768,AP-18,-82,12
2023-01-16 14:38:08.065012,AP-72,-82,12
2023-01-16 14:38:08.065285,AP-36,-83,12
2023-01-16 14:38:12.270746,AP-18,-73,12
2023-01-16 14:38:12.270899,AP-25,-75,12
2023-01-16 14:38:12.271096,AP-36,-78,12
2023-01-16 14:38:12.271236,AP-72,-83,12
2023-01-16 14:38:16.476039,AP-18,-75,12
2023-01-16 14:38:16.476361,AP-25,-76,12
2023-01-16 14:38:16.476544,AP-72,-82,12
2023-01-16 14:38:16.476698,AP-36,-82,12
2023-01-16 14:38:20.680812,AP-18,-76,12
2023-01-16 14:38:20.680971,AP-25,-77,12
2023-01-16 14:38:20.681148,AP-72,-82,12
2023-01-16 14:38:20.681546,AP-36,-83,12
2023-01-16 14:38:24.886909,AP-18,-74,12
2023-01-16 14:38:24.887062,AP-25,-76,12
2023-01-16 14:38:24.887203,AP-36,-81,12
2023-01-16 14:38:24.887344,AP-72,-82,12
2023-01-16 14:38:29.091777,AP-25,-75,12
2023-01-16 14:38:29.091931,AP-18,-78,12
2023-01-16 14:38:29.092074,AP-36,-81,12
2023-01-16 14:38:29.092645,AP-72,-84,12
2023-01-16 14:38:33.297552,AP-18,-75,12
2023-01-16 14:38:33.298000,AP-25,-76,12
2023-01-16 14:38:33.298145,AP-36,-80,12
2023-01-16 14:38:33.298533,AP-72,-84,12
2023-01-16 14:38:37.502864,AP-18,-72,12
2023-01-16 14:38:37.503007,AP-25,-77,12
2023-01-16 14:38:37.505090,AP-36,-79,12
2023-01-16 14:38:37.505283,AP-72,-84,12
2023-01-16 14:38:41.709449,AP-18,-70,12
2023-01-16 14:38:41.709603,AP-25,-76,12
2023-01-16 14:38:41.709742,AP-36,-80,12
2023-01-16 14:38:41.709881,AP-72,-83,12
