timestamp,SSID,RSSI,CH
2023-01-16 15:12:07.756850,AP-72,-56,12
2023-01-16 15:12:07.757022,AP-36,-59,12
2023-01-16 15:12:07.757181,AP-18,-71,12
2023-01-16 15:12:07.759098,AP-25,-73,12
2023-01-16 15:12:07.759334,pioneernuc,-76,1
2023-01-16 15:12:11.962671,AP-72,-56,12
2023-01-16 15:12:11.962907,AP-36,-58,12
2023-01-16 15:12:11.963334,pioneernuc,-67,1
2023-01-16 15:12:11.964974,AP-18,-70,12
2023-01-16 15:12:11.965206,AP-25,-73,12
2023-01-16 15:12:16.167628,AP-72,-55,12
2023-01-16 15:12:16.167844,AP-36,-57,12
2023-01-16 15:12:16.168069,pioneernuc,-64,1
2023-01-16 15:12:16.170535,AP-18,-70,12
2023-01-16 15:12:16.170745,AP-25,-73,12
2023-01-16 15:12:20.373557,AP-72,-57,12
2023-01-16 15:12:20.374185,AP-36,-58,12
2023-01-16 15:12:20.374412,AP-18,-70,12
2023-01-16 15:12:20.374596,AP-25,-74,12
2023-01-16 15:12:24.579667,AP-72,-56,12
2023-01-16 15:12:24.579850,AP-36,-57,12
2023-01-16 15:12:24.580005,AP-18,-70,12
2023-01-16 15:12:24.581713,AP-25,-72,12
2023-01-16 15:12:28.784274,AP-72,-56,12
2023-01-16 15:12:28.784486,AP-36,-57,12
2023-01-16 15:12:28.784680,AP-18,-70,12
2023-01-16 15:12:28.785128,AP-25,-78,12
2023-01-16 15:12:32.990215,AP-72,-58,12
2023-01-16 15:12:32.990796,AP-36,-58,12
2023-01-16 15:12:32.991339,AP-18,-70,12
2023-01-16 15:12:32.991597,AP-25,-75,12
2023-01-16 15:12:37.194930,AP-36,-55,12
2023-01-16 15:12:37.195290,AP-72,-56,12
2023-01-16 15:12:37.195563,AP-18,-70,12
2023-01-16 15:12:41.401027,AP-72,-55,12
2023-01-16 15:12:41.401222,AP-36,-58,12
2023-01-16 15:12:41.401417,AP-18,-70,12
2023-01-16 15:12:41.401674,AP-25,-74,12
2023-01-16 15:12:45.607151,AP-36,-57,12
2023-01-16 15:12:45.607340,AP-72,-57,12
2023-01-16 15:12:45.607497,AP-18,-69,12
2023-01-16 15:12:45.607788,AP-25,-76,12
2023-01-16 15:12:49.812373,AP-72,-57,12
2023-01-16 15:12:49.812531,AP-36,-58,12
2023-01-16 15:12:49.814731,AP-18,-70,12
2023-01-16 15:12:49.814905,AP-25,-76,12
2023-01-16 15:12:54.017714,AP-72,-56,12
2023-01-16 15:12:54.017898,AP-36,-58,12
2023-01-16 15:12:54.018133,AP-18,-69,12
2023-01-16 15:12:54.018322,AP-25,-76,12
2023-01-16 15:12:58.223904,AP-72,-57,12
2023-01-16 15:12:58.224115,AP-36,-58,12
2023-01-16 15:12:58.224317,AP-18,-70,12
2023-01-16 15:12:58.224474,AP-25,-75,12
2023-01-16 15:13:02.427942,AP-72,-57,12
2023-01-16 15:13:02.428147,AP-36,-58,12
2023-01-16 15:13:02.428602,AP-25,-75,12
2023-01-16 15:13:06.634342,AP-72,-57,12
2023-01-16 15:13:06.634501,AP-36,-59,12
2023-01-16 15:13:06.634765,AP-18,-69,12
2023-01-16 15:13:06.634996,AP-25,-75,12
