timestamp,SSID,RSSI,CH
2023-01-16 15:30:17.028923,AP-72,-69,12
2023-01-16 15:30:17.029088,AP-18,-71,12
2023-01-16 15:30:17.029240,AP-25,-72,12
2023-01-16 15:30:17.031090,AP-36,-79,12
2023-01-16 15:30:17.031294,pioneernuc,-85,1
2023-01-16 15:30:21.234925,AP-72,-71,12
2023-01-16 15:30:21.235199,AP-25,-72,12
2023-01-16 15:30:21.235347,AP-18,-74,12
2023-01-16 15:30:21.238807,AP-36,-78,12
2023-01-16 15:30:21.239168,pioneernuc,-83,1
2023-01-16 15:30:25.439627,AP-72,-70,12
2023-01-16 15:30:25.439870,AP-18,-72,12
2023-01-16 15:30:25.440027,AP-25,-72,12
2023-01-16 15:30:25.444547,AP-36,-79,12
2023-01-16 15:30:25.444761,pioneernuc,-86,1
2023-01-16 15:30:29.647317,AP-72,-72,12
2023-01-16 15:30:29.647472,AP-25,-72,12
2023-01-16 15:30:29.647614,AP-18,-73,12
2023-01-16 15:30:29.648385,AP-36,-78,12
2023-01-16 15:30:29.648641,pioneernuc,-82,1
2023-01-16 15:30:33.851546,AP-72,-71,12
2023-01-16 15:30:33.851902,AP-18,-72,12
2023-01-16 15:30:33.852149,AP-25,-73,12
2023-01-16 15:30:33.853993,AP-36,-77,12
2023-01-16 15:30:33.854266,pioneernuc,-84,1
2023-01-16 15:30:38.061006,AP-72,-71,12
2023-01-16 15:30:38.061602,AP-18,-72,12
2023-01-16 15:30:38.061749,AP-25,-72,12
2023-01-16 15:30:38.061890,AP-36,-78,12
2023-01-16 15:30:38.062056,pioneernuc,-84,1
2023-01-16 15:30:42.263310,AP-72,-69,12
2023-01-16 15:30:42.263497,AP-25,-71,12
2023-01-16 15:30:42.263649,AP-18,-73,12
2023-01-16 15:30:42.265707,AP-36,-80,12
2023-01-16 15:30:42.265885,pioneernuc,-83,1
2023-01-16 15:30:46.469189,AP-25,-71,12
2023-01-16 15:30:46.469387,AP-72,-72,12
2023-01-16 15:30:46.469529,AP-18,-72,12
2023-01-16 15:30:46.471193,AP-36,-78,12
2023-01-16 15:30:46.471428,pioneernuc,-85,1
2023-01-16 15:30:50.674135,AP-72,-70,12
2023-01-16 15:30:50.674316,AP-25,-72,12
2023-01-16 15:30:50.674458,AP-18,-74,12
2023-01-16 15:30:50.676918,AP-36,-79,12
2023-01-16 15:30:50.677185,pioneernuc,-85,1
2023-01-16 15:30:54.879963,AP-72,-70,12
2023-01-16 15:30:54.880199,AP-25,-72,12
2023-01-16 15:30:54.880370,AP-18,-74,12
2023-01-16 15:30:54.882663,AP-36,-80,12
2023-01-16 15:30:54.882914,pioneernuc,-85,1
2023-01-16 15:30:59.085932,AP-72,-70,12
2023-01-16 15:30:59.086171,AP-25,-72,12
2023-01-16 15:30:59.086328,AP-18,-74,12
2023-01-16 15:30:59.090214,AP-36,-80,12
2023-01-16 15:30:59.090526,pioneernuc,-84,1
2023-01-16 15:31:03.291788,AP-72,-70,12
2023-01-16 15:31:03.291994,AP-25,-72,12
2023-01-16 15:31:03.292181,AP-18,-73,12
2023-01-16 15:31:03.295965,AP-36,-80,12
2023-01-16 15:31:03.296187,pioneernuc,-86,1
2023-01-16 15:31:07.497684,AP-25,-71,12
2023-01-16 15:31:07.497872,AP-72,-71,12
2023-01-16 15:31:07.498196,AP-18,-73,12
2023-01-16 15:31:07.499915,AP-36,-79,12
2023-01-16 15:31:07.500107,pioneernuc,-86,1
2023-01-16 15:31:11.703740,AP-72,-70,12
2023-01-16 15:31:11.703961,AP-25,-71,12
2023-01-16 15:31:11.704165,AP-18,-73,12
2023-01-16 15:31:11.705614,AP-36,-78,12
2023-01-16 15:31:11.705911,pioneernuc,-85,1
2023-01-16 15:31:15.908469,AP-72,-71,12
2023-01-16 15:31:15.908690,AP-25,-72,12
2023-01-16 15:31:15.908848,AP-18,-73,12
2023-01-16 15:31:15.911224,AP-36,-78,12
2023-01-16 15:31:15.911441,pioneernuc,-84,1
