timestamp,SSID,RSSI,CH
2023-01-16 15:09:15.325896,AP-36,-50,12
2023-01-16 15:09:15.326347,AP-72,-70,12
2023-01-16 15:09:15.326654,AP-25,-72,12
2023-01-16 15:09:15.326811,AP-18,-77,12
2023-01-16 15:09:19.530839,AP-36,-51,12
2023-01-16 15:09:19.531073,AP-25,-73,12
2023-01-16 15:09:19.531270,AP-72,-76,12
2023-01-16 15:09:19.531579,AP-18,-78,12
2023-01-16 15:09:23.736809,AP-36,-51,12
2023-01-16 15:09:23.737177,AP-25,-72,12
2023-01-16 15:09:23.737380,AP-72,-77,12
2023-01-16 15:09:23.737562,AP-18,-78,12
2023-01-16 15:09:27.942867,AP-36,-51,12
2023-01-16 15:09:27.943024,AP-25,-72,12
2023-01-16 15:09:27.943167,AP-72,-77,12
2023-01-16 15:09:27.943358,AP-18,-78,12
2023-01-16 15:09:32.147581,AP-36,-51,12
2023-01-16 15:09:32.147751,AP-25,-72,12
2023-01-16 15:09:32.147931,AP-72,-75,12
2023-01-16 15:09:32.150120,AP-18,-76,12
2023-01-16 15:09:36.353575,AP-36,-51,12
2023-01-16 15:09:36.353725,AP-25,-72,12
2023-01-16 15:09:36.354125,AP-72,-76,12
2023-01-16 15:09:36.355673,AP-18,-78,12
2023-01-16 15:09:40.559457,AP-36,-51,12
2023-01-16 15:09:40.559678,AP-25,-72,12
2023-01-16 15:09:40.559818,AP-18,-78,12
2023-01-16 15:09:40.559958,AP-72,-79,12
2023-01-16 15:09:44.764165,AP-36,-51,12
2023-01-16 15:09:44.764349,AP-25,-72,12
2023-01-16 15:09:44.764494,AP-72,-77,12
2023-01-16 15:09:44.764879,AP-18,-79,12
2023-01-16 15:09:48.970334,AP-36,-51,12
2023-01-16 15:09:48.970533,AP-25,-72,12
2023-01-16 15:09:48.970691,AP-18,-79,12
2023-01-16 15:09:48.970930,AP-72,-79,12
2023-01-16 15:09:53.176639,AP-36,-53,12
2023-01-16 15:09:53.176911,AP-72,-71,12
2023-01-16 15:09:53.177149,AP-25,-73,12
2023-01-16 15:09:53.177334,AP-18,-79,12
2023-01-16 15:09:57.380967,AP-36,-51,12
2023-01-16 15:09:57.381162,AP-72,-70,12
2023-01-16 15:09:57.381684,AP-25,-73,12
2023-01-16 15:09:57.381832,AP-18,-80,12
2023-01-16 15:10:01.586830,AP-36,-52,12
2023-01-16 15:10:01.587105,AP-25,-72,12
2023-01-16 15:10:01.587347,AP-72,-73,12
2023-01-16 15:10:01.587489,AP-18,-81,12
2023-01-16 15:10:05.792889,AP-36,-52,12
2023-01-16 15:10:05.793046,AP-25,-72,12
2023-01-16 15:10:05.793186,AP-72,-73,12
2023-01-16 15:10:05.793325,AP-18,-81,12
2023-01-16 15:10:09.997614,AP-36,-52,12
2023-01-16 15:10:09.997787,AP-25,-72,12
2023-01-16 15:10:09.998080,AP-18,-81,12
2023-01-16 15:10:09.998251,AP-72,-81,12
