timestamp,SSID,RSSI,CH
2023-01-16 16:01:03.342835,AP-25,-51,12
2023-01-16 16:01:03.343173,pioneernuc,-83,1
2023-01-16 16:01:03.346943,AP-18,-83,12
2023-01-16 16:01:03.347183,AP-72,-90,12
2023-01-16 16:01:03.347401,AP-36,-92,12
2023-01-16 16:01:07.549410,AP-25,-52,12
2023-01-16 16:01:07.549591,pioneernuc,-79,1
2023-01-16 16:01:07.549731,AP-18,-85,12
2023-01-16 16:01:11.755325,AP-25,-51,12
2023-01-16 16:01:11.755596,pioneernuc,-75,1
2023-01-16 16:01:11.755748,AP-18,-83,12
2023-01-16 16:01:11.756547,AP-72,-86,12
2023-01-16 16:01:15.961437,AP-25,-52,12
2023-01-16 16:01:15.961903,pioneernuc,-74,1
2023-01-16 16:01:15.962546,AP-18,-85,12
2023-01-16 16:01:15.962725,AP-72,-89,12
2023-01-16 16:01:20.167299,AP-25,-52,12
2023-01-16 16:01:20.167844,pioneernuc,-76,1
2023-01-16 16:01:20.168181,AP-18,-83,12
2023-01-16 16:01:20.168477,AP-72,-87,12
2023-01-16 16:01:24.373011,AP-25,-53,12
2023-01-16 16:01:24.373408,pioneernuc,-82,1
2023-01-16 16:01:24.373899,AP-18,-82,12
2023-01-16 16:01:24.374056,AP-72,-85,12
2023-01-16 16:01:28.578955,AP-25,-53,12
2023-01-16 16:01:28.579205,pioneernuc,-74,1
2023-01-16 16:01:28.579365,AP-18,-83,12
2023-01-16 16:01:28.579689,AP-72,-85,12
2023-01-16 16:01:32.784859,AP-25,-53,12
2023-01-16 16:01:32.785103,pioneernuc,-74,1
2023-01-16 16:01:32.785551,AP-18,-84,12
2023-01-16 16:01:32.785696,AP-72,-87,12
2023-01-16 16:01:36.990903,AP-25,-53,12
2023-01-16 16:01:36.991250,pioneernuc,-75,1
2023-01-16 16:01:36.991402,AP-18,-83,12
2023-01-16 16:01:36.991550,AP-72,-88,12
2023-01-16 16:01:41.196638,AP-25,-53,12
2023-01-16 16:01:41.196829,pioneernuc,-74,1
2023-01-16 16:01:41.197080,AP-18,-83,12
2023-01-16 16:01:41.199101,AP-72,-86,12
2023-01-16 16:01:45.401670,AP-25,-52,12
2023-01-16 16:01:45.401956,pioneernuc,-75,1
2023-01-16 16:01:45.402135,AP-18,-83,12
2023-01-16 16:01:45.402845,AP-72,-88,12
2023-01-16 16:01:49.607101,AP-25,-53,12
2023-01-16 16:01:49.607164,pioneernuc,-69,1
2023-01-16 16:01:49.607211,AP-72,-87,12
2023-01-16 16:01:53.813346,AP-25,-52,12
2023-01-16 16:01:53.813554,pioneernuc,-63,1
2023-01-16 16:01:53.813801,AP-18,-83,12
2023-01-16 16:01:53.814891,AP-72,-85,12
2023-01-16 16:01:58.019246,AP-25,-53,12
2023-01-16 16:01:58.019516,pioneernuc,-64,1
2023-01-16 16:01:58.019683,AP-18,-82,12
2023-01-16 16:01:58.020145,AP-72,-86,12
2023-01-16 16:02:02.225310,AP-25,-53,12
2023-01-16 16:02:02.225568,pioneernuc,-67,1
2023-01-16 16:02:02.225723,AP-18,-82,12
2023-01-16 16:02:02.226019,AP-72,-87,12
