timestamp,SSID,RSSI,CH
2023-01-16 15:07:42.802023,AP-36,-51,12
2023-01-16 15:07:42.802284,AP-72,-65,12
2023-01-16 15:07:42.802451,AP-18,-67,12
2023-01-16 15:07:42.804889,AP-25,-71,12
2023-01-16 15:07:42.805079,pioneernuc,-92,1
2023-01-16 15:07:47.008150,AP-36,-50,12
2023-01-16 15:07:47.008490,AP-72,-65,12
2023-01-16 15:07:47.008669,AP-18,-69,12
2023-01-16 15:07:47.010436,AP-25,-70,12
2023-01-16 15:07:47.010632,pioneernuc,-92,1
2023-01-16 15:07:51.213941,AP-36,-51,12
2023-01-16 15:07:51.214375,AP-72,-65,12
2023-01-16 15:07:51.214647,AP-18,-69,12
2023-01-16 15:07:51.216260,AP-25,-71,12
2023-01-16 15:07:51.216632,pioneernuc,-87,1
2023-01-16 15:07:55.419769,AP-36,-51,12
2023-01-16 15:07:55.420216,AP-72,-65,12
2023-01-16 15:07:55.420470,AP-18,-69,12
2023-01-16 15:07:55.423796,AP-25,-70,12
2023-01-16 15:07:55.424147,pioneernuc,-87,1
2023-01-16 15:07:59.624679,AP-36,-51,12
2023-01-16 15:07:59.624920,AP-72,-66,12
2023-01-16 15:07:59.625092,AP-18,-68,12
2023-01-16 15:07:59.629560,AP-25,-70,12
2023-01-16 15:07:59.629736,pioneernuc,-90,1
2023-01-16 15:08:03.830697,AP-36,-50,12
2023-01-16 15:08:03.831113,AP-72,-65,12
2023-01-16 15:08:03.831364,AP-18,-69,12
2023-01-16 15:08:03.833400,AP-25,-70,12
2023-01-16 15:08:03.833720,pioneernuc,-92,1
2023-01-16 15:08:08.036666,AP-36,-51,12
2023-01-16 15:08:08.036827,AP-72,-66,12
2023-01-16 15:08:08.036971,AP-18,-69,12
2023-01-16 15:08:08.039144,AP-25,-70,12
2023-01-16 15:08:08.039321,pioneernuc,-90,1
2023-01-16 15:08:12.242451,AP-36,-50,12
2023-01-16 15:08:12.242647,AP-72,-66,12
2023-01-16 15:08:12.242805,AP-18,-69,12
2023-01-16 15:08:12.242959,AP-25,-70,12
2023-01-16 15:08:16.447401,AP-36,-50,12
2023-01-16 15:08:16.447678,AP-72,-67,12
2023-01-16 15:08:16.448117,AP-18,-69,12
2023-01-16 15:08:16.448342,AP-25,-70,12
2023-01-16 15:08:20.654934,AP-36,-50,12
2023-01-16 15:08:20.655087,AP-72,-65,12
2023-01-16 15:08:20.655324,AP-18,-68,12
2023-01-16 15:08:20.655476,AP-25,-70,12
2023-01-16 15:08:24.859134,AP-36,-51,12
2023-01-16 15:08:24.859322,AP-72,-66,12
2023-01-16 15:08:24.859473,AP-18,-69,12
2023-01-16 15:08:24.859680,AP-25,-72,12
2023-01-16 15:08:29.064107,AP-36,-51,12
2023-01-16 15:08:29.064602,AP-72,-66,12
2023-01-16 15:08:29.064812,AP-18,-69,12
2023-01-16 15:08:29.066806,AP-25,-70,12
2023-01-16 15:08:29.067023,pioneernuc,-93,1
2023-01-16 15:08:33.269955,AP-36,-50,12
2023-01-16 15:08:33.270251,AP-72,-66,12
2023-01-16 15:08:33.270414,AP-18,-69,12
2023-01-16 15:08:33.270559,AP-25,-70,12
2023-01-16 15:08:37.475951,AP-36,-50,12
2023-01-16 15:08:37.476140,AP-72,-66,12
2023-01-16 15:08:37.476338,AP-18,-69,12
2023-01-16 15:08:37.476489,AP-25,-72,12
