timestamp,SSID,RSSI,CH
2023-01-16 14:39:11.147687,AP-18,-72,12
2023-01-16 14:39:11.148097,AP-36,-73,12
2023-01-16 14:39:11.148246,AP-25,-74,12
2023-01-16 14:39:11.148392,AP-72,-84,12
2023-01-16 14:39:15.353676,AP-36,-71,12
2023-01-16 14:39:15.354045,AP-18,-72,12
2023-01-16 14:39:15.354269,AP-25,-74,12
2023-01-16 14:39:15.355608,AP-72,-86,12
2023-01-16 14:39:19.558409,AP-18,-70,12
2023-01-16 14:39:19.558700,AP-36,-73,12
2023-01-16 14:39:19.558903,AP-25,-74,12
2023-01-16 14:39:19.559209,AP-72,-84,12
2023-01-16 14:39:23.764348,AP-18,-71,12
2023-01-16 14:39:23.764640,AP-36,-73,12
2023-01-16 14:39:23.764834,AP-25,-74,12
2023-01-16 14:39:23.765005,AP-72,-84,12
2023-01-16 14:39:27.970525,AP-18,-70,12
2023-01-16 14:39:27.970881,AP-36,-73,12
2023-01-16 14:39:27.971094,AP-25,-74,12
2023-01-16 14:39:27.971342,AP-72,-86,12
2023-01-16 14:39:32.175197,AP-18,-71,12
2023-01-16 14:39:32.175446,AP-36,-73,12
2023-01-16 14:39:32.175839,AP-25,-74,12
2023-01-16 14:39:32.175988,AP-72,-84,12
2023-01-16 14:39:36.381021,AP-18,-70,12
2023-01-16 14:39:36.381210,AP-36,-73,12
2023-01-16 14:39:36.381464,AP-25,-74,12
2023-01-16 14:39:36.381619,AP-72,-83,12
2023-01-16 14:39:40.587010,AP-18,-71,12
2023-01-16 14:39:40.587172,AP-36,-72,12
2023-01-16 14:39:40.587315,AP-25,-74,12
2023-01-16 14:39:40.588926,AP-72,-84,12
2023-01-16 14:39:44.792049,AP-18,-68,12
2023-01-16 14:39:44.792554,AP-36,-73,12
2023-01-16 14:39:44.792830,AP-25,-74,12
2023-01-16 14:39:44.792970,AP-72,-84,12
2023-01-16 14:39:48.997830,AP-18,-66,12
2023-01-16 14:39:48.998119,AP-36,-73,12
2023-01-16 14:39:48.998271,AP-25,-74,12
2023-01-16 14:39:48.998420,AP-72,-85,12
2023-01-16 14:39:53.203735,AP-18,-66,12
2023-01-16 14:39:53.203897,AP-36,-72,12
2023-01-16 14:39:53.204203,AP-25,-74,12
2023-01-16 14:39:53.204431,AP-72,-86,12
2023-01-16 14:39:57.408639,AP-18,-67,12
2023-01-16 14:39:57.408793,AP-36,-72,12
2023-01-16 14:39:57.408934,AP-25,-75,12
2023-01-16 14:39:57.409223,AP-72,-86,12
2023-01-16 14:40:01.614480,AP-18,-72,12
2023-01-16 14:40:01.614785,AP-36,-73,12
2023-01-16 14:40:01.615023,AP-25,-74,12
2023-01-16 14:40:01.615179,AP-72,-84,12
2023-01-16 14:40:05.820543,AP-36,-72,12
2023-01-16 14:40:05.820698,AP-18,-72,12
2023-01-16 14:40:05.820839,AP-25,-75,12
2023-01-16 14:40:05.820979,AP-72,-85,12
