timestamp,ID,RSSI,SNR
2023-01-16 15:24:28.338158,18,-87.00,9.5
2023-01-16 15:24:28.363706,25,-77.00,9.0
2023-01-16 15:24:28.451109,18,-86.00,9.5
2023-01-16 15:24:28.476751,25,-76.00,9.0
2023-01-16 15:24:28.564113,18,-86.00,9.5
2023-01-16 15:24:28.589562,25,-76.00,8.5
2023-01-16 15:24:28.676961,18,-89.00,9.5
2023-01-16 15:24:28.702703,25,-75.00,9.0
2023-01-16 15:24:28.790066,18,-84.00,9.5
2023-01-16 15:24:28.815625,25,-76.00,9.25
2023-01-16 15:24:28.902971,18,-85.00,9.75
2023-01-16 15:24:28.928729,25,-76.00,8.75
2023-01-16 15:24:29.016091,18,-86.00,9.75
2023-01-16 15:24:29.041592,25,-76.00,8.75
2023-01-16 15:24:29.128991,18,-85.00,9.75
2023-01-16 15:24:29.154613,25,-76.00,9.0
2023-01-16 15:24:29.242022,18,-85.00,9.5
2023-01-16 15:24:29.267720,25,-76.00,8.75
2023-01-16 15:24:29.355103,18,-84.00,9.5
2023-01-16 15:24:29.380793,25,-76.00,9.0
2023-01-16 15:24:29.467963,18,-84.00,9.5
2023-01-16 15:24:29.493726,25,-77.00,9.25
2023-01-16 15:24:29.581279,18,-85.00,9.75
2023-01-16 15:24:29.606664,25,-75.00,9.0
2023-01-16 15:24:29.694145,18,-86.00,9.5
2023-01-16 15:24:29.719717,25,-76.00,9.0
2023-01-16 15:24:29.806946,18,-84.00,9.75
2023-01-16 15:24:29.832631,25,-76.00,9.0
2023-01-16 15:24:29.920311,18,-85.00,9.5
2023-01-16 15:24:29.946159,25,-77.00,9.0
2023-01-16 15:24:30.033053,18,-86.00,9.5
2023-01-16 15:24:30.058818,25,-76.00,8.5
2023-01-16 15:24:30.145946,18,-87.00,9.75
2023-01-16 15:24:30.171649,25,-77.00,8.5
2023-01-16 15:24:30.259199,18,-88.00,9.75
2023-01-16 15:24:30.284615,25,-76.00,8.5
2023-01-16 15:24:30.371924,18,-87.00,9.75
2023-01-16 15:24:30.397613,25,-76.00,9.25
2023-01-16 15:24:30.485174,18,-86.00,9.5
2023-01-16 15:24:30.510652,25,-76.00,8.75
2023-01-16 15:24:30.597957,18,-87.00,9.75
2023-01-16 15:24:30.623646,25,-76.00,9.0
2023-01-16 15:24:30.711070,18,-88.00,9.75
2023-01-16 15:24:30.736600,25,-76.00,8.75
2023-01-16 15:24:30.823897,18,-88.00,9.5
2023-01-16 15:24:30.849568,25,-76.00,8.75
2023-01-16 15:24:30.937013,18,-88.00,9.75
2023-01-16 15:24:30.962760,25,-76.00,9.0
2023-01-16 15:24:31.050197,18,-88.00,9.5
2023-01-16 15:24:31.076185,25,-76.00,9.0
2023-01-16 15:24:31.163142,18,-87.00,9.5
2023-01-16 15:24:31.188623,25,-76.00,8.75
2023-01-16 15:24:31.276317,18,-86.00,9.5
2023-01-16 15:24:31.301754,25,-76.00,8.75
2023-01-16 15:24:31.389079,18,-85.00,10.0
2023-01-16 15:24:31.414599,25,-75.00,8.75
2023-01-16 15:24:31.502110,18,-86.00,9.75
2023-01-16 15:24:31.527645,25,-76.00,8.75
2023-01-16 15:24:31.614873,18,-86.00,9.5
2023-01-16 15:24:31.640610,25,-74.00,8.75
2023-01-16 15:24:31.728102,18,-86.00,10.0
2023-01-16 15:24:31.753728,25,-75.00,8.75
2023-01-16 15:24:31.841079,18,-86.00,11.25
2023-01-16 15:24:31.866517,25,-75.00,8.75
2023-01-16 15:24:31.953959,18,-85.00,9.75
2023-01-16 15:24:31.979565,25,-75.00,9.0
2023-01-16 15:24:32.066975,18,-86.00,9.75
2023-01-16 15:24:32.092720,25,-75.00,9.0
2023-01-16 15:24:32.180163,18,-85.00,9.25
2023-01-16 15:24:32.205637,25,-75.00,9.25
2023-01-16 15:24:32.293200,18,-86.00,9.75
2023-01-16 15:24:32.318628,25,-75.00,9.25
2023-01-16 15:24:32.405971,18,-86.00,9.75
2023-01-16 15:24:32.431590,25,-75.00,9.25
