timestamp,ID,RSSI,SNR
2023-01-16 15:10:34.634492,18,-77.00,10.0
2023-01-16 15:10:34.661877,25,-90.00,8.75
2023-01-16 15:10:34.747195,18,-78.00,10.25
2023-01-16 15:10:34.774741,25,-90.00,8.5
2023-01-16 15:10:34.860348,18,-77.00,9.75
2023-01-16 15:10:34.887761,25,-90.00,8.75
2023-01-16 15:10:34.973234,18,-77.00,10.0
2023-01-16 15:10:35.001050,25,-90.00,9.0
2023-01-16 15:10:35.086614,18,-78.00,9.75
2023-01-16 15:10:35.114192,25,-90.00,8.75
2023-01-16 15:10:35.199217,18,-78.00,9.75
2023-01-16 15:10:35.230994,25,-90.00,8.75
2023-01-16 15:10:35.312258,18,-77.00,10.25
2023-01-16 15:10:35.340114,25,-89.00,8.75
2023-01-16 15:10:35.425109,18,-77.00,9.75
2023-01-16 15:10:35.452923,25,-89.00,8.75
2023-01-16 15:10:35.538128,18,-78.00,10.0
2023-01-16 15:10:35.565996,25,-89.00,8.75
2023-01-16 15:10:35.652937,18,-77.00,9.75
2023-01-16 15:10:35.678771,25,-88.00,8.75
2023-01-16 15:10:35.764316,18,-76.00,10.0
2023-01-16 15:10:35.791770,25,-88.00,8.25
2023-01-16 15:10:35.877156,18,-76.00,9.75
2023-01-16 15:10:35.904680,25,-89.00,8.75
2023-01-16 15:10:35.990035,18,-76.00,9.75
2023-01-16 15:10:36.017868,25,-89.00,9.0
2023-01-16 15:10:36.103371,18,-76.00,9.75
2023-01-16 15:10:36.131082,25,-89.00,9.0
2023-01-16 15:10:36.216277,18,-77.00,10.0
2023-01-16 15:10:36.243750,25,-89.00,8.75
2023-01-16 15:10:36.329156,18,-77.00,10.0
2023-01-16 15:10:36.356832,25,-89.00,8.75
2023-01-16 15:10:36.442692,18,-77.00,9.75
2023-01-16 15:10:36.469903,25,-89.00,8.75
2023-01-16 15:10:36.555018,18,-77.00,9.75
2023-01-16 15:10:36.582851,25,-89.00,8.75
2023-01-16 15:10:36.668263,18,-78.00,10.0
2023-01-16 15:10:36.695851,25,-91.00,8.5
2023-01-16 15:10:36.781055,18,-78.00,9.5
2023-01-16 15:10:36.808739,25,-90.00,9.0
2023-01-16 15:10:36.893997,18,-78.00,9.5
2023-01-16 15:10:36.921759,25,-90.00,8.5
2023-01-16 15:10:37.007096,18,-78.00,9.25
2023-01-16 15:10:37.035183,25,-90.00,9.0
2023-01-16 15:10:37.120274,18,-78.00,10.0
2023-01-16 15:10:37.147886,25,-90.00,8.5
2023-01-16 15:10:37.233547,18,-78.00,10.0
2023-01-16 15:10:37.261053,25,-90.00,9.0
2023-01-16 15:10:37.346227,18,-78.00,9.5
2023-01-16 15:10:37.373759,25,-90.00,8.75
2023-01-16 15:10:37.459325,18,-78.00,9.5
2023-01-16 15:10:37.486997,25,-90.00,8.75
2023-01-16 15:10:37.572166,18,-71.00,8.5
2023-01-16 15:10:37.600011,25,-90.00,9.0
2023-01-16 15:10:37.685340,18,-78.00,9.75
2023-01-16 15:10:37.712796,25,-90.00,8.5
2023-01-16 15:10:37.798103,18,-78.00,9.75
2023-01-16 15:10:37.826110,25,-90.00,9.0
2023-01-16 15:10:37.911236,18,-78.00,9.75
2023-01-16 15:10:37.938815,25,-90.00,8.75
2023-01-16 15:10:38.026135,18,-78.00,11.25
2023-01-16 15:10:38.052883,25,-91.00,8.5
2023-01-16 15:10:38.141369,18,-78.00,11.0
2023-01-16 15:10:38.164855,25,-90.00,9.0
2023-01-16 15:10:38.251330,18,-78.00,9.5
2023-01-16 15:10:38.278151,25,-90.00,8.75
2023-01-16 15:10:38.365258,18,-78.00,9.75
2023-01-16 15:10:38.391105,25,-91.00,8.75
2023-01-16 15:10:38.476055,18,-78.00,9.75
2023-01-16 15:10:38.503843,25,-91.00,8.75
2023-01-16 15:10:38.589202,18,-78.00,10.0
2023-01-16 15:10:38.617104,25,-90.00,8.75
2023-01-16 15:10:38.702349,18,-78.00,9.75
