timestamp,ID,RSSI,SNR
2023-01-16 14:35:49.469330,18,-66.00,9.0
2023-01-16 14:35:49.502415,25,-86.00,8.75
2023-01-16 14:35:49.582170,18,-66.00,9.0
2023-01-16 14:35:49.615087,25,-86.00,9.0
2023-01-16 14:35:49.695014,18,-66.00,9.5
2023-01-16 14:35:49.727941,25,-86.00,8.75
2023-01-16 14:35:49.808988,18,-66.00,9.5
2023-01-16 14:35:49.842304,25,-87.00,9.0
2023-01-16 14:35:49.921155,18,-67.00,9.25
2023-01-16 14:35:49.953902,25,-87.00,9.0
2023-01-16 14:35:50.034239,18,-66.00,9.75
2023-01-16 14:35:50.067146,25,-87.00,9.0
2023-01-16 14:35:50.147094,18,-66.00,9.25
2023-01-16 14:35:50.179950,25,-87.00,9.25
2023-01-16 14:35:50.260285,18,-67.00,9.25
2023-01-16 14:35:50.293014,25,-87.00,8.75
2023-01-16 14:35:50.373124,18,-67.00,9.5
2023-01-16 14:35:50.405999,25,-87.00,8.5
2023-01-16 14:35:50.489571,18,-67.00,9.0
2023-01-16 14:35:50.518995,25,-88.00,9.0
2023-01-16 14:35:50.599422,18,-67.00,9.25
2023-01-16 14:35:50.633141,25,-86.00,9.0
2023-01-16 14:35:50.712107,18,-66.00,9.25
2023-01-16 14:35:50.745289,25,-88.00,8.75
2023-01-16 14:35:50.826370,18,-66.00,9.0
2023-01-16 14:35:50.859820,25,-87.00,9.0
2023-01-16 14:35:50.938122,18,-67.00,9.5
2023-01-16 14:35:50.970982,25,-87.00,9.25
2023-01-16 14:35:51.051115,18,-67.00,9.25
2023-01-16 14:35:51.084000,25,-87.00,8.25
2023-01-16 14:35:51.164100,18,-66.00,9.25
2023-01-16 14:35:51.196998,25,-87.00,9.25
2023-01-16 14:35:51.277371,18,-67.00,9.25
2023-01-16 14:35:51.310075,25,-88.00,8.75
2023-01-16 14:35:51.390269,18,-67.00,9.5
2023-01-16 14:35:51.422872,25,-88.00,9.0
2023-01-16 14:35:51.503117,18,-67.00,9.5
2023-01-16 14:35:51.535979,25,-88.00,9.0
2023-01-16 14:35:51.618213,18,-66.00,10.25
2023-01-16 14:35:51.649042,25,-88.00,8.5
