timestamp,ID,RSSI,SNR
2023-01-16 15:25:56.816110,18,-89.00,9.5
2023-01-16 15:25:56.846214,25,-77.00,8.75
2023-01-16 15:25:56.929020,18,-89.00,9.25
2023-01-16 15:25:56.954431,25,-78.00,9.0
2023-01-16 15:25:57.042039,18,-89.00,9.25
2023-01-16 15:25:57.067555,25,-77.00,9.25
2023-01-16 15:25:57.154890,18,-89.00,9.25
2023-01-16 15:25:57.180435,25,-78.00,9.0
2023-01-16 15:25:57.268061,18,-89.00,9.75
2023-01-16 15:25:57.293589,25,-78.00,9.0
2023-01-16 15:25:57.381001,18,-89.00,9.0
2023-01-16 15:25:57.406387,25,-78.00,9.0
2023-01-16 15:25:57.493905,18,-88.00,9.25
2023-01-16 15:25:57.519410,25,-77.00,9.25
2023-01-16 15:25:57.607240,18,-88.00,9.5
2023-01-16 15:25:57.632469,25,-76.00,9.0
2023-01-16 15:25:57.720051,18,-92.00,9.0
2023-01-16 15:25:57.745363,25,-79.00,9.0
2023-01-16 15:25:57.832965,18,-91.00,9.25
2023-01-16 15:25:57.858409,25,-78.00,9.0
2023-01-16 15:25:57.945967,18,-87.00,9.5
2023-01-16 15:25:57.971527,25,-76.00,8.75
2023-01-16 15:25:58.059247,18,-86.00,9.0
2023-01-16 15:25:58.086243,25,-77.00,8.75
2023-01-16 15:25:58.171954,18,-86.00,9.25
2023-01-16 15:25:58.197359,25,-77.00,8.75
2023-01-16 15:25:58.284998,18,-88.00,9.0
2023-01-16 15:25:58.310583,25,-76.00,9.0
2023-01-16 15:25:58.397997,18,-93.00,8.5
2023-01-16 15:25:58.423551,25,-76.00,9.25
2023-01-16 15:25:58.511043,18,-90.00,9.25
2023-01-16 15:25:58.536425,25,-77.00,8.75
2023-01-16 15:25:58.624073,18,-88.00,9.5
2023-01-16 15:25:58.649422,25,-77.00,8.75
2023-01-16 15:25:58.736966,18,-89.00,9.0
2023-01-16 15:25:58.762364,25,-78.00,9.25
2023-01-16 15:25:58.850087,18,-89.00,9.0
2023-01-16 15:25:58.875346,25,-78.00,9.0
2023-01-16 15:25:58.963011,18,-88.00,9.75
2023-01-16 15:25:58.988416,25,-79.00,8.75
2023-01-16 15:25:59.076137,18,-88.00,9.25
2023-01-16 15:25:59.101419,25,-81.00,9.0
2023-01-16 15:25:59.188962,18,-89.00,9.25
2023-01-16 15:25:59.214444,25,-81.00,9.0
2023-01-16 15:25:59.302100,18,-89.00,9.5
