timestamp,ID,RSSI,SNR
2023-01-16 15:45:34.963327,25,-80.00,8.75
2023-01-16 15:45:35.053614,18,-82.00,9.75
2023-01-16 15:45:35.076151,25,-79.00,8.5
2023-01-16 15:45:35.166698,18,-82.00,9.75
2023-01-16 15:45:35.189168,25,-79.00,9.25
2023-01-16 15:45:35.279627,18,-82.00,9.75
2023-01-16 15:45:35.304857,25,-76.00,9.25
2023-01-16 15:45:35.392811,18,-83.00,10.0
2023-01-16 15:45:35.415347,25,-75.00,10.0
2023-01-16 15:45:35.505562,18,-83.00,9.5
2023-01-16 15:45:35.528309,25,-76.00,9.0
2023-01-16 15:45:35.618689,18,-84.00,9.75
2023-01-16 15:45:35.641357,25,-77.00,9.25
2023-01-16 15:45:35.731629,18,-83.00,9.75
2023-01-16 15:45:35.754120,25,-79.00,10.25
2023-01-16 15:45:35.844608,18,-84.00,9.5
2023-01-16 15:45:35.867186,25,-77.00,9.0
2023-01-16 15:45:35.957711,18,-82.00,9.75
2023-01-16 15:45:35.979984,25,-76.00,9.25
2023-01-16 15:45:36.070581,18,-83.00,9.75
2023-01-16 15:45:36.093346,25,-80.00,9.0
2023-01-16 15:45:36.183668,18,-84.00,9.25
2023-01-16 15:45:36.206169,25,-77.00,9.0
2023-01-16 15:45:36.296600,18,-82.00,9.75
2023-01-16 15:45:36.319051,25,-79.00,9.0
2023-01-16 15:45:36.409601,18,-83.00,9.25
2023-01-16 15:45:36.432110,25,-79.00,8.75
2023-01-16 15:45:36.522800,18,-83.00,9.75
2023-01-16 15:45:36.545254,25,-79.00,11.5
2023-01-16 15:45:36.635611,18,-83.00,9.75
2023-01-16 15:45:36.658188,25,-78.00,9.5
2023-01-16 15:45:36.748569,18,-84.00,9.75
2023-01-16 15:45:36.771135,25,-79.00,9.25
2023-01-16 15:45:36.861623,18,-84.00,9.75
2023-01-16 15:45:36.884089,25,-78.00,9.0
2023-01-16 15:45:36.974674,18,-83.00,9.75
2023-01-16 15:45:36.996992,25,-77.00,9.0
2023-01-16 15:45:37.087597,18,-83.00,9.75
2023-01-16 15:45:37.200635,18,-71.00,9.75
2023-01-16 15:45:37.223034,25,-77.00,9.0
2023-01-16 15:45:37.313486,18,-83.00,9.75
2023-01-16 15:45:37.336051,25,-77.00,9.0
2023-01-16 15:45:37.426756,18,-83.00,9.75
2023-01-16 15:45:37.449275,25,-79.00,11.25
2023-01-16 15:45:37.539571,18,-84.00,9.25
2023-01-16 15:45:37.562333,25,-81.00,9.0
2023-01-16 15:45:37.652619,18,-84.00,9.5
2023-01-16 15:45:37.675209,25,-85.00,8.5
2023-01-16 15:45:37.765601,18,-84.00,9.75
2023-01-16 15:45:37.787981,25,-92.00,5.0
2023-01-16 15:45:37.878600,18,-84.00,9.5
2023-01-16 15:45:37.901263,25,-90.00,6.5
2023-01-16 15:45:37.991627,18,-83.00,9.25
2023-01-16 15:45:38.014491,25,-86.00,8.25
2023-01-16 15:45:38.104598,18,-83.00,9.75
2023-01-16 15:45:38.127367,25,-88.00,7.75
2023-01-16 15:45:38.218383,18,-83.00,9.0
2023-01-16 15:45:38.240146,25,-88.00,8.25
2023-01-16 15:45:38.330577,18,-83.00,9.5
2023-01-16 15:45:38.353172,25,-86.00,8.25
2023-01-16 15:45:38.443752,18,-83.00,9.5
2023-01-16 15:45:38.466178,25,-86.00,8.5
2023-01-16 15:45:38.556542,18,-83.00,9.25
2023-01-16 15:45:38.579061,25,-85.00,8.5
2023-01-16 15:45:38.669546,18,-83.00,9.75
2023-01-16 15:45:38.692054,25,-85.00,8.5
2023-01-16 15:45:38.782927,18,-76.00,7.75
2023-01-16 15:45:38.804954,25,-86.00,9.25
2023-01-16 15:45:38.895544,18,-83.00,9.25
2023-01-16 15:45:38.918105,25,-87.00,8.25
2023-01-16 15:45:39.008814,18,-83.00,10.0
2023-01-16 15:45:39.031014,25,-87.00,8.25
2023-01-16 15:45:39.121558,18,-83.00,9.75
2023-01-16 15:45:39.144403,25,-87.00,8.5
2023-01-16 15:45:39.234616,18,-83.00,9.75
2023-01-16 15:45:39.256957,25,-87.00,9.5
2023-01-16 15:45:39.347649,18,-83.00,9.0
2023-01-16 15:45:39.370090,25,-87.00,8.0
2023-01-16 15:45:39.460605,18,-83.00,9.25
2023-01-16 15:45:39.483000,25,-89.00,7.0
2023-01-16 15:45:39.573550,18,-83.00,9.5
2023-01-16 15:45:39.596053,25,-86.00,8.5
2023-01-16 15:45:39.686694,18,-84.00,9.5
2023-01-16 15:45:39.709005,25,-84.00,8.75
2023-01-16 15:45:39.799627,18,-83.00,9.0
2023-01-16 15:45:39.822057,25,-84.00,8.75
2023-01-16 15:45:39.912517,18,-83.00,9.75
2023-01-16 15:45:39.935481,25,-84.00,8.75
2023-01-16 15:45:40.025558,18,-83.00,9.5
2023-01-16 15:45:40.048057,25,-87.00,8.5
2023-01-16 15:45:40.138566,18,-84.00,9.5
2023-01-16 15:45:40.161408,25,-85.00,8.5
2023-01-16 15:45:40.251843,18,-84.00,10.0
2023-01-16 15:45:40.274035,25,-85.00,8.5
2023-01-16 15:45:40.364605,18,-83.00,10.0
2023-01-16 15:45:40.387086,25,-85.00,8.75
2023-01-16 15:45:40.477488,18,-83.00,9.75
2023-01-16 15:45:40.499990,25,-82.00,9.0
2023-01-16 15:45:40.590473,18,-83.00,9.75
2023-01-16 15:45:40.612960,25,-81.00,8.75
2023-01-16 15:45:40.703520,18,-83.00,9.5
2023-01-16 15:45:40.726016,25,-81.00,9.0
2023-01-16 15:45:40.816621,18,-83.00,9.5
2023-01-16 15:45:40.839026,25,-85.00,8.75
2023-01-16 15:45:40.929599,18,-83.00,10.0
2023-01-16 15:45:40.952204,25,-84.00,8.5
2023-01-16 15:45:41.042624,18,-83.00,9.75
2023-01-16 15:45:41.065019,25,-86.00,10.75
2023-01-16 15:45:41.155519,18,-83.00,9.5
2023-01-16 15:45:41.178129,25,-84.00,9.75
2023-01-16 15:45:41.268837,18,-83.00,10.0
2023-01-16 15:45:41.291125,25,-85.00,8.75
2023-01-16 15:45:41.381451,18,-83.00,9.75
2023-01-16 15:45:41.403908,25,-85.00,8.25
2023-01-16 15:45:41.495094,18,-84.00,9.25
2023-01-16 15:45:41.517092,25,-83.00,9.0
2023-01-16 15:45:41.607771,18,-83.00,9.5
2023-01-16 15:45:41.630236,25,-82.00,9.0
2023-01-16 15:45:41.720499,18,-83.00,9.5
2023-01-16 15:45:41.743018,25,-84.00,9.0
2023-01-16 15:45:41.833533,18,-83.00,9.5
2023-01-16 15:45:41.855997,25,-82.00,8.75
2023-01-16 15:45:41.946408,18,-83.00,9.75
2023-01-16 15:45:41.968976,25,-80.00,8.75
2023-01-16 15:45:42.059702,18,-83.00,9.0
2023-01-16 15:45:42.081934,25,-82.00,9.0
2023-01-16 15:45:42.172496,18,-83.00,9.25
2023-01-16 15:45:42.195730,25,-86.00,8.75
2023-01-16 15:45:42.289103,18,-83.00,9.5
2023-01-16 15:45:42.308035,25,-87.00,8.25
2023-01-16 15:45:42.398429,18,-84.00,9.25
2023-01-16 15:45:42.421000,25,-84.00,8.75
2023-01-16 15:45:42.511500,18,-83.00,9.75
2023-01-16 15:45:42.534051,25,-86.00,8.25
2023-01-16 15:45:42.624633,18,-83.00,9.75
2023-01-16 15:45:42.647111,25,-82.00,8.75
2023-01-16 15:45:42.737527,18,-83.00,9.5
2023-01-16 15:45:42.760154,25,-84.00,8.5
2023-01-16 15:45:42.850635,18,-83.00,9.75
2023-01-16 15:45:42.873041,25,-82.00,9.25
2023-01-16 15:45:42.963549,18,-83.00,9.5
2023-01-16 15:45:42.985978,25,-81.00,9.0
2023-01-16 15:45:43.076510,18,-84.00,9.5
2023-01-16 15:45:43.098960,25,-82.00,8.75
2023-01-16 15:45:43.189501,18,-83.00,9.25
2023-01-16 15:45:43.211973,25,-81.00,8.75
2023-01-16 15:45:43.302700,18,-83.00,9.75
2023-01-16 15:45:43.325212,25,-82.00,8.5
2023-01-16 15:45:43.415515,18,-83.00,9.0
2023-01-16 15:45:43.437961,25,-81.00,9.0
2023-01-16 15:45:43.528596,18,-83.00,9.75
2023-01-16 15:45:43.551660,25,-81.00,8.75
2023-01-16 15:45:43.641613,18,-83.00,9.5
2023-01-16 15:45:43.663975,25,-80.00,9.0
2023-01-16 15:45:43.754619,18,-83.00,9.75
2023-01-16 15:45:43.776966,25,-80.00,8.75
2023-01-16 15:45:43.867678,18,-83.00,9.5
2023-01-16 15:45:43.889963,25,-80.00,8.75
2023-01-16 15:45:43.980509,18,-83.00,9.5
2023-01-16 15:45:44.003020,25,-80.00,8.75
2023-01-16 15:45:44.093683,18,-83.00,9.5
2023-01-16 15:45:44.116013,25,-80.00,9.5
2023-01-16 15:45:44.206435,18,-83.00,9.25
