timestamp,ID,RSSI,SNR
2023-01-16 14:31:54.883713,18,-64.00,9.25
2023-01-16 14:31:54.917201,25,-85.00,8.75
2023-01-16 14:31:54.997684,18,-65.00,9.25
2023-01-16 14:31:55.030387,25,-85.00,8.25
2023-01-16 14:31:55.109693,18,-66.00,9.5
2023-01-16 14:31:55.143118,25,-85.00,9.0
2023-01-16 14:31:55.222792,18,-64.00,9.25
2023-01-16 14:31:55.256275,25,-85.00,9.0
2023-01-16 14:31:55.335572,18,-65.00,9.25
2023-01-16 14:31:55.369155,25,-84.00,8.75
2023-01-16 14:31:55.448732,18,-64.00,9.5
2023-01-16 14:31:55.482149,25,-84.00,8.75
2023-01-16 14:31:55.561681,18,-64.00,9.0
2023-01-16 14:31:55.595116,25,-85.00,9.0
2023-01-16 14:31:55.674804,18,-64.00,9.25
2023-01-16 14:31:55.708176,25,-85.00,9.0
2023-01-16 14:31:55.787755,18,-64.00,9.5
2023-01-16 14:31:55.821108,25,-86.00,9.0
2023-01-16 14:31:55.900668,18,-64.00,9.0
2023-01-16 14:31:55.934372,25,-84.00,8.5
2023-01-16 14:31:56.013891,18,-64.00,9.25
2023-01-16 14:31:56.047312,25,-84.00,8.75
2023-01-16 14:31:56.126731,18,-64.00,9.5
2023-01-16 14:31:56.160192,25,-85.00,8.5
2023-01-16 14:31:56.239636,18,-63.00,9.5
2023-01-16 14:31:56.273171,25,-85.00,9.25
2023-01-16 14:31:56.352671,18,-63.00,9.0
2023-01-16 14:31:56.386291,25,-85.00,9.0
2023-01-16 14:31:56.465820,18,-64.00,9.0
2023-01-16 14:31:56.499221,25,-85.00,8.5
2023-01-16 14:31:56.578682,18,-65.00,9.5
2023-01-16 14:31:56.612142,25,-84.00,8.75
2023-01-16 14:31:56.691791,18,-65.00,9.5
2023-01-16 14:31:56.725320,25,-84.00,9.0
2023-01-16 14:31:56.804673,18,-65.00,9.75
2023-01-16 14:31:56.838212,25,-84.00,8.75
2023-01-16 14:31:56.917579,18,-65.00,9.25
2023-01-16 14:31:56.951047,25,-84.00,9.0
2023-01-16 14:31:57.030784,18,-65.00,10.0
2023-01-16 14:31:57.064136,25,-84.00,8.5
2023-01-16 14:31:57.143655,18,-64.00,9.75
2023-01-16 14:31:57.177020,25,-84.00,8.75
2023-01-16 14:31:57.257036,18,-64.00,9.75
2023-01-16 14:31:57.290272,25,-84.00,8.75
2023-01-16 14:31:57.369752,18,-64.00,9.5
2023-01-16 14:31:57.403137,25,-84.00,8.75
2023-01-16 14:31:57.482834,18,-65.00,9.0
2023-01-16 14:31:57.516064,25,-85.00,9.0
2023-01-16 14:31:57.595740,18,-64.00,9.5
2023-01-16 14:31:57.629121,25,-85.00,9.0
2023-01-16 14:31:57.708556,18,-64.00,9.75
2023-01-16 14:31:57.742152,25,-85.00,9.0
2023-01-16 14:31:57.821806,18,-64.00,9.75
2023-01-16 14:31:57.855175,25,-85.00,9.0
2023-01-16 14:31:57.934707,18,-64.00,9.5
2023-01-16 14:31:57.973755,25,-85.00,8.75
2023-01-16 14:31:58.047781,18,-64.00,9.5
2023-01-16 14:31:58.081167,25,-85.00,9.0
2023-01-16 14:31:58.160607,18,-64.00,9.25
2023-01-16 14:31:58.194032,25,-84.00,8.5
2023-01-16 14:31:58.273797,18,-64.00,9.25
2023-01-16 14:31:58.307214,25,-85.00,8.5
2023-01-16 14:31:58.386645,18,-64.00,9.25
2023-01-16 14:31:58.420122,25,-84.00,8.75
2023-01-16 14:31:58.499686,18,-64.00,9.5
2023-01-16 14:31:58.533524,25,-84.00,9.0
2023-01-16 14:31:58.613495,18,-64.00,9.75
2023-01-16 14:31:58.646591,25,-84.00,8.75
2023-01-16 14:31:58.725670,18,-64.00,9.25
2023-01-16 14:31:58.759054,25,-84.00,8.5
2023-01-16 14:31:58.838725,18,-64.00,9.75
2023-01-16 14:31:58.872179,25,-84.00,8.75
2023-01-16 14:31:58.951552,18,-64.00,9.75
2023-01-16 14:31:58.985110,25,-84.00,8.5
2023-01-16 14:31:59.064737,18,-64.00,9.25
2023-01-16 14:31:59.098086,25,-84.00,8.75
2023-01-16 14:31:59.177918,18,-64.00,10.75
2023-01-16 14:31:59.211079,25,-84.00,8.75
2023-01-16 14:31:59.290731,18,-64.00,9.25
2023-01-16 14:31:59.324372,25,-84.00,8.75
2023-01-16 14:31:59.403719,18,-64.00,9.75
2023-01-16 14:31:59.437065,25,-84.00,8.75
2023-01-16 14:31:59.516779,18,-64.00,9.5
