timestamp,ID,RSSI,SNR
2023-01-16 14:53:38.128454,25,-72.00,10.75
2023-01-16 14:53:38.211010,18,-72.00,9.25
2023-01-16 14:53:38.241166,25,-85.00,8.75
2023-01-16 14:53:38.323973,18,-73.00,9.25
2023-01-16 14:53:38.354223,25,-86.00,9.0
2023-01-16 14:53:38.437027,18,-71.00,9.75
2023-01-16 14:53:38.467280,25,-85.00,9.0
2023-01-16 14:53:38.550082,18,-71.00,9.75
2023-01-16 14:53:38.580845,25,-86.00,10.75
2023-01-16 14:53:38.662969,18,-71.00,9.75
2023-01-16 14:53:38.693218,25,-86.00,9.5
2023-01-16 14:53:38.775894,18,-72.00,9.75
2023-01-16 14:53:38.806294,25,-85.00,9.0
2023-01-16 14:53:38.889080,18,-72.00,9.5
2023-01-16 14:53:38.919232,25,-86.00,9.5
2023-01-16 14:53:39.002030,18,-72.00,9.75
2023-01-16 14:53:39.032141,25,-87.00,9.0
2023-01-16 14:53:39.114910,18,-70.00,9.75
2023-01-16 14:53:39.145233,25,-86.00,9.0
2023-01-16 14:53:39.228070,18,-71.00,9.75
2023-01-16 14:53:39.258233,25,-85.00,11.25
2023-01-16 14:53:39.340841,18,-71.00,9.75
2023-01-16 14:53:39.371280,25,-86.00,8.75
2023-01-16 14:53:39.454170,18,-71.00,10.0
2023-01-16 14:53:39.484105,25,-86.00,9.75
2023-01-16 14:53:39.567570,18,-71.00,9.75
2023-01-16 14:53:39.597230,25,-86.00,9.25
2023-01-16 14:53:39.680054,18,-71.00,9.5
2023-01-16 14:53:39.710129,25,-85.00,8.75
2023-01-16 14:53:39.792950,18,-72.00,9.75
2023-01-16 14:53:39.823331,25,-85.00,8.75
2023-01-16 14:53:39.907920,18,-71.00,9.75
2023-01-16 14:53:39.937059,25,-85.00,9.25
2023-01-16 14:53:40.019169,18,-72.00,9.75
2023-01-16 14:53:40.049679,25,-85.00,11.5
2023-01-16 14:53:40.131923,18,-71.00,9.75
2023-01-16 14:53:40.162239,25,-85.00,8.75
2023-01-16 14:53:40.245049,18,-64.00,8.75
2023-01-16 14:53:40.275158,25,-85.00,9.5
2023-01-16 14:53:40.358059,18,-71.00,10.0
2023-01-16 14:53:40.388261,25,-85.00,8.75
2023-01-16 14:53:40.471076,18,-71.00,9.75
2023-01-16 14:53:40.501393,25,-85.00,11.0
2023-01-16 14:53:40.584195,18,-71.00,10.0
2023-01-16 14:53:40.614137,25,-85.00,8.75
2023-01-16 14:53:40.696869,18,-71.00,9.5
2023-01-16 14:53:40.727086,25,-85.00,9.0
2023-01-16 14:53:40.809921,18,-71.00,9.25
2023-01-16 14:53:40.840077,25,-85.00,9.25
2023-01-16 14:53:40.923038,18,-71.00,9.75
2023-01-16 14:53:40.953119,25,-85.00,8.75
2023-01-16 14:53:41.036046,18,-71.00,9.75
2023-01-16 14:53:41.066167,25,-85.00,8.75
2023-01-16 14:53:41.148965,18,-71.00,9.75
2023-01-16 14:53:41.179111,25,-85.00,9.75
2023-01-16 14:53:41.262131,18,-71.00,10.0
2023-01-16 14:53:41.292109,25,-85.00,8.75
2023-01-16 14:53:41.374832,18,-71.00,9.5
2023-01-16 14:53:41.405200,25,-85.00,9.0
2023-01-16 14:53:41.487919,18,-71.00,9.5
2023-01-16 14:53:41.518166,25,-85.00,8.75
2023-01-16 14:53:41.601282,18,-71.00,9.75
2023-01-16 14:53:41.631221,25,-85.00,9.0
2023-01-16 14:53:41.713884,18,-71.00,9.25
2023-01-16 14:53:41.744256,25,-85.00,8.75
2023-01-16 14:53:41.827007,18,-71.00,9.75
2023-01-16 14:53:41.857065,25,-85.00,8.75
2023-01-16 14:53:41.940043,18,-71.00,9.75
2023-01-16 14:53:41.970133,25,-85.00,9.0
2023-01-16 14:53:42.052815,18,-71.00,9.75
2023-01-16 14:53:42.083167,25,-85.00,9.0
2023-01-16 14:53:42.165831,18,-72.00,9.75
2023-01-16 14:53:42.196493,25,-85.00,9.0
2023-01-16 14:53:42.279012,18,-71.00,9.75
2023-01-16 14:53:42.309086,25,-85.00,9.0
2023-01-16 14:53:42.391986,18,-71.00,9.5
2023-01-16 14:53:42.422072,25,-85.00,9.0
2023-01-16 14:53:42.505121,18,-71.00,9.5
2023-01-16 14:53:42.535200,25,-85.00,11.25
2023-01-16 14:53:42.617839,18,-72.00,9.75
2023-01-16 14:53:42.648097,25,-84.00,8.75
2023-01-16 14:53:42.731021,18,-71.00,9.75
2023-01-16 14:53:42.761146,25,-85.00,8.75
2023-01-16 14:53:42.844306,18,-71.00,9.75
2023-01-16 14:53:42.874150,25,-84.00,8.75
2023-01-16 14:53:42.956808,18,-71.00,9.75
2023-01-16 14:53:42.987118,25,-85.00,9.0
2023-01-16 14:53:43.070044,18,-71.00,9.5
2023-01-16 14:53:43.100196,25,-85.00,9.25
2023-01-16 14:53:43.182949,18,-71.00,9.75
2023-01-16 14:53:43.213005,25,-85.00,9.0
2023-01-16 14:53:43.296062,18,-71.00,9.5
2023-01-16 14:53:43.326081,25,-85.00,9.75
2023-01-16 14:53:43.408938,18,-71.00,9.75
2023-01-16 14:53:43.439187,25,-85.00,9.5
2023-01-16 14:53:43.522334,18,-71.00,9.5
2023-01-16 14:53:43.552231,25,-84.00,9.0
2023-01-16 14:53:43.635026,18,-71.00,10.0
2023-01-16 14:53:43.665099,25,-85.00,8.75
2023-01-16 14:53:43.747991,18,-72.00,9.75
2023-01-16 14:53:43.778601,25,-85.00,8.5
2023-01-16 14:53:43.861014,18,-71.00,10.0
2023-01-16 14:53:43.890971,25,-84.00,9.25
2023-01-16 14:53:43.973967,18,-72.00,9.5
2023-01-16 14:53:44.004214,25,-85.00,9.0
2023-01-16 14:53:44.087131,18,-71.00,10.0
2023-01-16 14:53:44.117039,25,-85.00,9.5
2023-01-16 14:53:44.199877,18,-70.00,9.75
2023-01-16 14:53:44.230342,25,-84.00,9.25
2023-01-16 14:53:44.312939,18,-71.00,9.5
2023-01-16 14:53:44.343019,25,-85.00,9.25
2023-01-16 14:53:44.425807,18,-71.00,9.5
2023-01-16 14:53:44.456090,25,-85.00,8.75
2023-01-16 14:53:44.538915,18,-71.00,9.75
2023-01-16 14:53:44.569826,25,-85.00,9.0
2023-01-16 14:53:44.651933,18,-71.00,9.5
2023-01-16 14:53:44.682110,25,-84.00,9.25
2023-01-16 14:53:44.764868,18,-72.00,9.75
2023-01-16 14:53:44.795078,25,-85.00,9.25
2023-01-16 14:53:44.878173,18,-72.00,10.0
2023-01-16 14:53:44.908095,25,-85.00,8.75
2023-01-16 14:53:44.990841,18,-72.00,9.75
2023-01-16 14:53:45.021354,25,-85.00,9.0
2023-01-16 14:53:45.104003,18,-72.00,9.75
2023-01-16 14:53:45.134053,25,-85.00,9.0
2023-01-16 14:53:45.216791,18,-71.00,9.0
2023-01-16 14:53:45.247074,25,-85.00,8.75
2023-01-16 14:53:45.330074,18,-72.00,9.25
2023-01-16 14:53:45.360073,25,-85.00,9.25
2023-01-16 14:53:45.442778,18,-71.00,9.75
2023-01-16 14:53:45.473318,25,-85.00,8.75
2023-01-16 14:53:45.555815,18,-71.00,9.75
2023-01-16 14:53:45.586172,25,-85.00,8.75
2023-01-16 14:53:45.669013,18,-71.00,9.5
2023-01-16 14:53:45.699060,25,-85.00,8.75
2023-01-16 14:53:45.781888,18,-71.00,9.5
2023-01-16 14:53:45.812197,25,-85.00,9.0
2023-01-16 14:53:45.894748,18,-71.00,9.75
2023-01-16 14:53:45.925169,25,-85.00,8.75
2023-01-16 14:53:46.007885,18,-71.00,9.75
2023-01-16 14:53:46.038244,25,-85.00,8.5
2023-01-16 14:53:46.120975,18,-71.00,10.0
2023-01-16 14:53:46.151036,25,-84.00,8.75
2023-01-16 14:53:46.233869,18,-71.00,9.5
2023-01-16 14:53:46.264059,25,-85.00,8.75
2023-01-16 14:53:46.347158,18,-71.00,9.5
2023-01-16 14:53:46.377164,25,-85.00,8.75
2023-01-16 14:53:46.459870,18,-72.00,9.75
2023-01-16 14:53:46.489988,25,-85.00,8.75
2023-01-16 14:53:46.572879,18,-72.00,9.0
2023-01-16 14:53:46.603155,25,-84.00,9.0
2023-01-16 14:53:46.686572,18,-71.00,9.75
2023-01-16 14:53:46.715994,25,-85.00,9.75
2023-01-16 14:53:46.798898,18,-71.00,9.75
2023-01-16 14:53:46.829122,25,-85.00,9.0
2023-01-16 14:53:46.911888,18,-71.00,9.75
2023-01-16 14:53:46.942013,25,-85.00,8.75
2023-01-16 14:53:47.024900,18,-71.00,9.5
2023-01-16 14:53:47.055406,25,-85.00,10.75
2023-01-16 14:53:47.138011,18,-71.00,9.25
2023-01-16 14:53:47.168032,25,-85.00,8.75
2023-01-16 14:53:47.250844,18,-72.00,9.75
2023-01-16 14:53:47.281086,25,-85.00,9.25
2023-01-16 14:53:47.363917,18,-71.00,9.75
2023-01-16 14:53:47.394799,25,-85.00,9.25
2023-01-16 14:53:47.477077,18,-71.00,9.75
2023-01-16 14:53:47.507086,25,-85.00,8.75
2023-01-16 14:53:47.590316,18,-71.00,9.75
2023-01-16 14:53:47.620065,25,-85.00,9.25
2023-01-16 14:53:47.702945,18,-71.00,10.25
2023-01-16 14:53:47.732946,25,-85.00,9.5
2023-01-16 14:53:47.815884,18,-71.00,9.25
2023-01-16 14:53:47.846170,25,-85.00,9.0
2023-01-16 14:53:47.929059,18,-72.00,9.75
2023-01-16 14:53:47.959100,25,-85.00,8.75
2023-01-16 14:53:48.041744,18,-71.00,9.5
2023-01-16 14:53:48.072246,25,-85.00,8.5
